EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 15-03-2021
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FALUN, SWEDEN (STAID: 2)
Blended and updated with sources:6 36439 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TN, Q_TN
     2, 36439,19661129,    5,    0
     2, 36439,19661130,  -53,    0
     2, 36439,19661201,  -12,    0
     2, 36439,19661202,   -1,    0
     2, 36439,19661203,   37,    0
     2, 36439,19661204,   18,    0
     2, 36439,19661205,  -51,    0
     2, 36439,19661206,    1,    0
     2, 36439,19661207,   -1,    0
     2, 36439,19661208,   -1,    0
     2, 36439,19661209,   -4,    0
     2, 36439,19661210,   -5,    0
     2, 36439,19661211,   -1,    0
     2, 36439,19661212,  -23,    0
     2, 36439,19661213,  -43,    0
     2, 36439,19661214,  -53,    0
     2, 36439,19661215, -124,    0
     2, 36439,19661216, -191,    0
     2, 36439,19661217, -174,    0
     2, 36439,19661218,  -34,    0
     2, 36439,19661219,  -55,    0
     2, 36439,19661220, -121,    0
     2, 36439,19661221, -159,    0
     2, 36439,19661222, -167,    0
     2, 36439,19661223, -142,    0
     2, 36439,19661224,  -91,    0
     2, 36439,19661225,  -71,    0
     2, 36439,19661226, -112,    0
     2, 36439,19661227, -176,    0
     2, 36439,19661228,  -72,    0
     2, 36439,19661229,  -90,    0
     2, 36439,19661230,   -1,    0
     2, 36439,19661231,  -61,    0
