EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 21-12-2020
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : Maximum temperature in 0.1 &#176;C
30-34 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FALUN, SWEDEN (STAID: 2)
Blended and updated with sources:5 7 36438 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TX, Q_TX
     2, 36438,19641123,   19,    0
     2, 36438,19641124,   27,    0
     2, 36438,19641125,    6,    0
     2, 36438,19641126,   17,    0
     2, 36438,19641127,   28,    0
     2, 36438,19641128,  -36,    0
     2, 36438,19641129,  -20,    0
     2, 36438,19641130,  -24,    0
     2, 36438,19641201,  -26,    0
     2, 36438,19641202,  -13,    0
     2, 36438,19641203,    0,    0
     2, 36438,19641204,    2,    0
     2, 36438,19641205,  -16,    0
     2, 36438,19641206,  -31,    0
     2, 36438,19641207,   25,    0
     2, 36438,19641208,   44,    0
     2, 36438,19641209,   75,    0
     2, 36438,19641210,   78,    0
     2, 36438,19641211,   25,    0
     2, 36438,19641212,   34,    0
     2, 36438,19641213,   45,    0
     2, 36438,19641214,   10,    0
     2, 36438,19641215,  -31,    0
     2, 36438,19641216,  -82,    0
     2, 36438,19641217,   -1,    0
     2, 36438,19641218,  -15,    0
     2, 36438,19641219,  -60,    0
     2, 36438,19641220,  -44,    0
     2, 36438,19641221,  -40,    0
     2, 36438,19641222,    2,    0
     2, 36438,19641223,  -45,    0
     2, 36438,19641224,  -95,    0
     2, 36438,19641225,  -50,    0
     2, 36438,19641226, -130,    0
     2, 36438,19641227, -167,    0
     2, 36438,19641228, -191,    0
     2, 36438,19641229, -164,    0
     2, 36438,19641230,  -33,    0
     2, 36438,19641231,   25,    0
     2, 36438,19650101,   22,    0
     2, 36438,19650102,    2,    0
     2, 36438,19650103,  -25,    0
     2, 36438,19650104,   -4,    0
     2, 36438,19650105,   -2,    0
     2, 36438,19650106,  -51,    0
     2, 36438,19650107,  -25,    0
     2, 36438,19650108,  -16,    0
     2, 36438,19650109,  -50,    0
     2, 36438,19650110, -167,    0
     2, 36438,19650111,  -26,    0
     2, 36438,19650112,   53,    0
     2, 36438,19650113,   40,    0
     2, 36438,19650114,   45,    0
     2, 36438,19650115,   36,    0
     2, 36438,19650116,   24,    0
     2, 36438,19650117,   19,    0
     2, 36438,19650118,   20,    0
     2, 36438,19650119,   12,    0
     2, 36438,19650120,  -34,    0
     2, 36438,19650121,  -11,    0
     2, 36438,19650122,    7,    0
     2, 36438,19650123,    5,    0
     2, 36438,19650124,   -5,    0
     2, 36438,19650125,  -23,    0
     2, 36438,19650126,  -42,    0
     2, 36438,19650127,  -37,    0
     2, 36438,19650128,  -25,    0
     2, 36438,19650129,  -17,    0
     2, 36438,19650130,  -26,    0
     2, 36438,19650131,  -30,    0
     2, 36438,19650201,  -26,    0
     2, 36438,19650202,   -2,    0
     2, 36438,19650203,   16,    0
     2, 36438,19650204,   -5,    0
     2, 36438,19650205,   36,    0
     2, 36438,19650206,   60,    0
     2, 36438,19650207,   53,    0
     2, 36438,19650208,   -7,    0
     2, 36438,19650209,   -8,    0
     2, 36438,19650210,    5,    0
     2, 36438,19650211,   55,    0
     2, 36438,19650212,   21,    0
     2, 36438,19650213,   65,    0
     2, 36438,19650214,  -26,    0
     2, 36438,19650215,  -40,    0
     2, 36438,19650216,  -50,    0
     2, 36438,19650217,  -33,    0
     2, 36438,19650218,   47,    0
     2, 36438,19650219,   29,    0
     2, 36438,19650220,   30,    0
     2, 36438,19650221,   70,    0
     2, 36438,19650222,   -8,    0
     2, 36438,19650223,  -25,    0
     2, 36438,19650224,  -14,    0
     2, 36438,19650225,  -56,    0
     2, 36438,19650226,  -93,    0
     2, 36438,19650227,  -95,    0
     2, 36438,19650228,  -85,    0
     2, 36438,19650301,  -20,    0
     2, 36438,19650302,   -2,    0
     2, 36438,19650303,  -13,    0
     2, 36438,19650304,  -10,    0
     2, 36438,19650305,   -8,    0
     2, 36438,19650306,    0,    0
     2, 36438,19650307,   -2,    0
     2, 36438,19650308,   46,    0
     2, 36438,19650309,   30,    0
     2, 36438,19650310,   48,    0
     2, 36438,19650311,   78,    0
     2, 36438,19650312,   30,    0
     2, 36438,19650313,   56,    0
     2, 36438,19650314,   70,    0
     2, 36438,19650315,   82,    0
     2, 36438,19650316,   64,    0
     2, 36438,19650317,   50,    0
     2, 36438,19650318,   42,    0
     2, 36438,19650319,   31,    0
     2, 36438,19650320,    5,    0
     2, 36438,19650321,   26,    0
     2, 36438,19650322,   39,    0
     2, 36438,19650323,   41,    0
     2, 36438,19650324,   36,    0
     2, 36438,19650325,   30,    0
     2, 36438,19650326,   55,    0
     2, 36438,19650327,   58,    0
     2, 36438,19650328,   40,    0
     2, 36438,19650329,  143,    0
     2, 36438,19650330,  120,    0
     2, 36438,19650331,   60,    0
     2, 36438,19650401,  104,    0
     2, 36438,19650402,   70,    0
     2, 36438,19650403,  100,    0
     2, 36438,19650404,  126,    0
     2, 36438,19650405,  130,    0
     2, 36438,19650406,   85,    0
     2, 36438,19650407,   57,    0
     2, 36438,19650408,   31,    0
     2, 36438,19650409,   30,    0
     2, 36438,19650410,   35,    0
     2, 36438,19650411,   30,    0
     2, 36438,19650412,   62,    0
     2, 36438,19650413,   76,    0
     2, 36438,19650414,   52,    0
     2, 36438,19650415,   55,    0
     2, 36438,19650416,   72,    0
     2, 36438,19650417,   56,    0
     2, 36438,19650418,   45,    0
     2, 36438,19650419,  104,    0
     2, 36438,19650420,  123,    0
     2, 36438,19650421,  138,    0
     2, 36438,19650422,  137,    0
     2, 36438,19650423,  144,    0
     2, 36438,19650424,  123,    0
     2, 36438,19650425,   50,    0
     2, 36438,19650426,   50,    0
     2, 36438,19650427,   56,    0
     2, 36438,19650428,  136,    0
     2, 36438,19650429,  143,    0
     2, 36438,19650430,  169,    0
     2, 36438,19650501,  140,    0
     2, 36438,19650502,  130,    0
     2, 36438,19650503,  185,    0
     2, 36438,19650504,  155,    0
     2, 36438,19650505,  142,    0
     2, 36438,19650506,  154,    0
     2, 36438,19650507,  154,    0
     2, 36438,19650508,  173,    0
     2, 36438,19650509,  146,    0
     2, 36438,19650510,  118,    0
     2, 36438,19650511,  158,    0
     2, 36438,19650512,  137,    0
     2, 36438,19650513,  183,    0
     2, 36438,19650514,  154,    0
     2, 36438,19650515,   87,    0
     2, 36438,19650516,  105,    0
     2, 36438,19650517,   95,    0
     2, 36438,19650518,  125,    0
     2, 36438,19650519,   99,    0
     2, 36438,19650520,  113,    0
     2, 36438,19650521,   96,    0
     2, 36438,19650522,  127,    0
     2, 36438,19650523,  160,    0
     2, 36438,19650524,  182,    0
     2, 36438,19650525,  184,    0
     2, 36438,19650526,  211,    0
     2, 36438,19650527,  184,    0
     2, 36438,19650528,  167,    0
     2, 36438,19650529,  150,    0
     2, 36438,19650530,  137,    0
     2, 36438,19650531,  140,    0
     2, 36438,19650601,  182,    0
     2, 36438,19650602,  167,    0
     2, 36438,19650603,  156,    0
     2, 36438,19650604,  182,    0
     2, 36438,19650605,  235,    0
     2, 36438,19650606,  254,    0
     2, 36438,19650607,  229,    0
     2, 36438,19650608,  179,    0
     2, 36438,19650609,  222,    0
     2, 36438,19650610,  225,    0
     2, 36438,19650611,  237,    0
     2, 36438,19650612,  173,    0
     2, 36438,19650613,  202,    0
     2, 36438,19650614,  224,    0
     2, 36438,19650615,  182,    0
     2, 36438,19650616,  194,    0
     2, 36438,19650617,  165,    0
     2, 36438,19650618,  200,    0
     2, 36438,19650619,  174,    0
     2, 36438,19650620,  214,    0
     2, 36438,19650621,  213,    0
     2, 36438,19650622,  182,    0
     2, 36438,19650623,  209,    0
     2, 36438,19650624,  180,    0
     2, 36438,19650625,  182,    0
     2, 36438,19650626,  175,    0
     2, 36438,19650627,  189,    0
     2, 36438,19650628,  160,    0
     2, 36438,19650629,  175,    0
     2, 36438,19650630,  170,    0
     2, 36438,19650701,  175,    0
     2, 36438,19650702,  175,    0
     2, 36438,19650703,  160,    0
     2, 36438,19650704,  170,    0
     2, 36438,19650705,  180,    0
     2, 36438,19650706,  170,    0
     2, 36438,19650707,  190,    0
     2, 36438,19650708,  186,    0
     2, 36438,19650709,  168,    0
     2, 36438,19650710,  170,    0
     2, 36438,19650711,  203,    0
     2, 36438,19650712,  160,    0
     2, 36438,19650713,  141,    0
     2, 36438,19650714,  217,    0
     2, 36438,19650715,  173,    0
     2, 36438,19650716,  204,    0
     2, 36438,19650717,  242,    0
     2, 36438,19650718,  261,    0
     2, 36438,19650719,  287,    0
     2, 36438,19650720,  266,    0
     2, 36438,19650721,  281,    0
     2, 36438,19650722,  256,    0
     2, 36438,19650723,  225,    0
     2, 36438,19650724,  182,    0
     2, 36438,19650725,  188,    0
     2, 36438,19650726,  195,    0
     2, 36438,19650727,  187,    0
     2, 36438,19650728,  153,    0
     2, 36438,19650729,  164,    0
     2, 36438,19650730,  162,    0
     2, 36438,19650731,  180,    0
     2, 36438,19650801,  148,    0
     2, 36438,19650802,  173,    0
     2, 36438,19650803,  185,    0
     2, 36438,19650804,  190,    0
     2, 36438,19650805,  206,    0
     2, 36438,19650806,  197,    0
     2, 36438,19650807,  183,    0
     2, 36438,19650808,  185,    0
     2, 36438,19650809,  172,    0
     2, 36438,19650810,  164,    0
     2, 36438,19650811,  170,    0
     2, 36438,19650812,  163,    0
     2, 36438,19650813,  186,    0
     2, 36438,19650814,  145,    0
     2, 36438,19650815,  215,    0
     2, 36438,19650816,  246,    0
     2, 36438,19650817,  236,    0
     2, 36438,19650818,  221,    0
     2, 36438,19650819,  200,    0
     2, 36438,19650820,  205,    0
     2, 36438,19650821,  205,    0
     2, 36438,19650822,  170,    0
     2, 36438,19650823,  196,    0
     2, 36438,19650824,  198,    0
     2, 36438,19650825,  207,    0
     2, 36438,19650826,  183,    0
     2, 36438,19650827,  172,    0
     2, 36438,19650828,  150,    0
     2, 36438,19650829,  175,    0
     2, 36438,19650830,  175,    0
     2, 36438,19650831,  170,    0
     2, 36438,19650901,  185,    0
     2, 36438,19650902,  218,    0
     2, 36438,19650903,  195,    0
     2, 36438,19650904,  196,    0
     2, 36438,19650905,  160,    0
     2, 36438,19650906,  167,    0
     2, 36438,19650907,  168,    0
     2, 36438,19650908,  148,    0
     2, 36438,19650909,  147,    0
     2, 36438,19650910,  150,    0
     2, 36438,19650911,  147,    0
     2, 36438,19650912,  160,    0
     2, 36438,19650913,  154,    0
     2, 36438,19650914,  117,    0
     2, 36438,19650915,  145,    0
     2, 36438,19650916,  145,    0
     2, 36438,19650917,  170,    0
     2, 36438,19650918,  116,    0
     2, 36438,19650919,  145,    0
     2, 36438,19650920,  114,    0
     2, 36438,19650921,  176,    0
     2, 36438,19650922,  155,    0
     2, 36438,19650923,  164,    0
     2, 36438,19650924,  184,    0
     2, 36438,19650925,  163,    0
     2, 36438,19650926,  123,    0
     2, 36438,19650927,  142,    0
     2, 36438,19650928,  150,    0
     2, 36438,19650929,  112,    0
     2, 36438,19650930,  115,    0
     2, 36438,19651001,  124,    0
     2, 36438,19651002,   95,    0
     2, 36438,19651003,   90,    0
     2, 36438,19651004,  134,    0
     2, 36438,19651005,  125,    0
     2, 36438,19651006,  120,    0
     2, 36438,19651007,  152,    0
     2, 36438,19651008,  103,    0
     2, 36438,19651009,   74,    0
     2, 36438,19651010,   64,    0
     2, 36438,19651011,   53,    0
     2, 36438,19651012,  128,    0
     2, 36438,19651013,  126,    0
     2, 36438,19651014,  129,    0
     2, 36438,19651015,  108,    0
     2, 36438,19651016,  109,    0
     2, 36438,19651017,  102,    0
     2, 36438,19651018,  100,    0
     2, 36438,19651019,  110,    0
     2, 36438,19651020,   81,    0
     2, 36438,19651021,   88,    0
     2, 36438,19651022,  100,    0
     2, 36438,19651023,  121,    0
     2, 36438,19651024,  120,    0
     2, 36438,19651025,   89,    0
     2, 36438,19651026,   60,    0
     2, 36438,19651027,  120,    0
     2, 36438,19651028,  136,    0
     2, 36438,19651029,  120,    0
     2, 36438,19651030,  105,    0
     2, 36438,19651031,   87,    0
     2, 36438,19651101,   73,    0
     2, 36438,19651102,   60,    0
     2, 36438,19651103,   46,    0
     2, 36438,19651104,   53,    0
     2, 36438,19651105,   62,    0
     2, 36438,19651106,   71,    0
     2, 36438,19651107,   64,    0
     2, 36438,19651108,   26,    0
     2, 36438,19651109,   35,    0
     2, 36438,19651110,   18,    0
     2, 36438,19651111,  -11,    0
     2, 36438,19651112,  -20,    0
     2, 36438,19651113,  -36,    0
     2, 36438,19651114,  -78,    0
     2, 36438,19651115,  -82,    0
     2, 36438,19651116,  -59,    0
     2, 36438,19651117,  -38,    0
     2, 36438,19651118,  -49,    0
     2, 36438,19651119,  -36,    0
     2, 36438,19651120,  -58,    0
     2, 36438,19651121, -107,    0
     2, 36438,19651122, -107,    0
     2, 36438,19651123, -142,    0
     2, 36438,19651124, -160,    0
     2, 36438,19651125,  -26,    0
     2, 36438,19651126,    5,    0
     2, 36438,19651127,   10,    0
     2, 36438,19651128,    1,    0
     2, 36438,19651129,  -28,    0
     2, 36438,19651130,    5,    0
     2, 36438,19651201,    8,    0
     2, 36438,19651202,  -35,    0
     2, 36438,19651203, -113,    0
     2, 36438,19651204,  -10,    0
     2, 36438,19651205,    0,    0
     2, 36438,19651206,    5,    0
     2, 36438,19651207,  -32,    0
     2, 36438,19651208, -168,    0
     2, 36438,19651209,  -71,    0
     2, 36438,19651210,    3,    0
     2, 36438,19651211,  -12,    0
     2, 36438,19651212, -105,    0
     2, 36438,19651213, -181,    0
     2, 36438,19651214, -187,    0
     2, 36438,19651215, -130,    0
     2, 36438,19651216, -204,    0
     2, 36438,19651217, -140,    0
     2, 36438,19651218,  -30,    0
     2, 36438,19651219,    6,    0
     2, 36438,19651220,    8,    0
     2, 36438,19651221,  -25,    0
     2, 36438,19651222, -148,    0
     2, 36438,19651223,  -74,    0
     2, 36438,19651224,   25,    0
     2, 36438,19651225,    4,    0
     2, 36438,19651226,   12,    0
     2, 36438,19651227,    8,    0
     2, 36438,19651228,  -70,    0
     2, 36438,19651229,  -90,    0
     2, 36438,19651230, -140,    0
     2, 36438,19651231, -150,    0
     2, 36438,19660101, -240,    0
     2, 36438,19660102,  -64,    0
     2, 36438,19660103, -100,    0
     2, 36438,19660104, -150,    0
     2, 36438,19660105, -195,    0
     2, 36438,19660106,  -13,    0
     2, 36438,19660107,  -15,    0
     2, 36438,19660108,  -18,    0
     2, 36438,19660109,  -55,    0
     2, 36438,19660110,  -52,    0
     2, 36438,19660111,  -56,    0
     2, 36438,19660112,  -55,    0
     2, 36438,19660113,  -65,    0
     2, 36438,19660114,  -95,    0
     2, 36438,19660115, -105,    0
     2, 36438,19660116, -117,    0
     2, 36438,19660117,  -80,    0
     2, 36438,19660118,  -72,    0
     2, 36438,19660119, -240,    0
     2, 36438,19660120, -210,    0
     2, 36438,19660121, -150,    0
     2, 36438,19660122,  -76,    0
     2, 36438,19660123,  -75,    0
     2, 36438,19660124,  -88,    0
     2, 36438,19660125, -115,    0
     2, 36438,19660126, -130,    0
     2, 36438,19660127,  -58,    0
     2, 36438,19660128,  -75,    0
     2, 36438,19660129,  -62,    0
     2, 36438,19660130,   20,    0
     2, 36438,19660131,   37,    0
     2, 36438,19660201,  -82,    0
     2, 36438,19660202, -180,    0
     2, 36438,19660203, -190,    0
     2, 36438,19660204, -182,    0
     2, 36438,19660205, -128,    0
     2, 36438,19660206, -122,    0
     2, 36438,19660207, -140,    0
     2, 36438,19660208, -200,    0
     2, 36438,19660209, -118,    0
     2, 36438,19660210,  -72,    0
     2, 36438,19660211, -134,    0
     2, 36438,19660212, -190,    0
     2, 36438,19660213, -203,    0
     2, 36438,19660214, -119,    0
     2, 36438,19660215, -120,    0
     2, 36438,19660216, -110,    0
     2, 36438,19660217, -108,    0
     2, 36438,19660218, -120,    0
     2, 36438,19660219,  -70,    0
     2, 36438,19660220,  -60,    0
     2, 36438,19660221,  -46,    0
     2, 36438,19660222,  -46,    0
     2, 36438,19660223,  -64,    0
     2, 36438,19660224,   -5,    0
     2, 36438,19660225,   -5,    0
     2, 36438,19660226,  -62,    0
     2, 36438,19660227,  -44,    0
     2, 36438,19660228,   31,    0
     2, 36438,19660301,   12,    0
     2, 36438,19660302,    8,    0
     2, 36438,19660303,   39,    0
     2, 36438,19660304,   35,    0
     2, 36438,19660305,   41,    0
     2, 36438,19660306,   35,    0
     2, 36438,19660307,   72,    0
     2, 36438,19660308,   88,    0
     2, 36438,19660309,   55,    0
     2, 36438,19660310,   34,    0
     2, 36438,19660311,    3,    0
     2, 36438,19660312,  -62,    0
     2, 36438,19660313,  -60,    0
     2, 36438,19660314,  -40,    0
     2, 36438,19660315,  -37,    0
     2, 36438,19660316,   87,    0
     2, 36438,19660317,   83,    0
     2, 36438,19660318,   36,    0
     2, 36438,19660319,   42,    0
     2, 36438,19660320,   80,    0
     2, 36438,19660321,   76,    0
     2, 36438,19660322,   10,    0
     2, 36438,19660323,   25,    0
     2, 36438,19660324,   26,    0
     2, 36438,19660325,   -5,    0
     2, 36438,19660326,  -30,    0
     2, 36438,19660327,  -21,    0
     2, 36438,19660328,    0,    0
     2, 36438,19660329,   15,    0
     2, 36438,19660330,   24,    0
     2, 36438,19660331,   40,    0
     2, 36438,19660401,   30,    0
     2, 36438,19660402,   60,    0
     2, 36438,19660403,  100,    0
     2, 36438,19660404,   66,    0
     2, 36438,19660405,   30,    0
     2, 36438,19660406,   31,    0
     2, 36438,19660407,   63,    0
     2, 36438,19660408,   50,    0
     2, 36438,19660409,   45,    0
     2, 36438,19660410,   10,    0
     2, 36438,19660411,  -12,    0
     2, 36438,19660412,  -12,    0
     2, 36438,19660413,  -38,    0
     2, 36438,19660414,  -44,    0
     2, 36438,19660415,  -25,    0
     2, 36438,19660416,  -25,    0
     2, 36438,19660417,   27,    0
     2, 36438,19660418,   50,    0
     2, 36438,19660419,   60,    0
     2, 36438,19660420,   42,    0
     2, 36438,19660421,   77,    0
     2, 36438,19660422,   69,    0
     2, 36438,19660423,   68,    0
     2, 36438,19660424,   63,    0
     2, 36438,19660425,   63,    0
     2, 36438,19660426,  110,    0
     2, 36438,19660427,  139,    0
     2, 36438,19660428,  176,    0
     2, 36438,19660429,  175,    0
     2, 36438,19660430,  182,    0
     2, 36438,19660501,  186,    0
     2, 36438,19660502,  186,    0
     2, 36438,19660503,  175,    0
     2, 36438,19660504,  145,    0
     2, 36438,19660505,   95,    0
     2, 36438,19660506,   70,    0
     2, 36438,19660507,   44,    0
     2, 36438,19660508,   98,    0
     2, 36438,19660509,  134,    0
     2, 36438,19660510,  145,    0
     2, 36438,19660511,  136,    0
     2, 36438,19660512,  136,    0
     2, 36438,19660513,  145,    0
     2, 36438,19660514,  195,    0
     2, 36438,19660515,  196,    0
     2, 36438,19660516,  195,    0
     2, 36438,19660517,  226,    0
     2, 36438,19660518,  258,    0
     2, 36438,19660519,  250,    0
     2, 36438,19660520,  192,    0
     2, 36438,19660521,  130,    0
     2, 36438,19660522,  170,    0
     2, 36438,19660523,  146,    0
     2, 36438,19660524,  130,    0
     2, 36438,19660525,  158,    0
     2, 36438,19660526,  136,    0
     2, 36438,19660527,  148,    0
     2, 36438,19660528,  139,    0
     2, 36438,19660529,  173,    0
     2, 36438,19660530,  186,    0
     2, 36438,19660531,  193,    0
     2, 36438,19660601,  182,    0
     2, 36438,19660602,  161,    0
     2, 36438,19660603,  137,    0
     2, 36438,19660604,  184,    0
     2, 36438,19660605,  140,    0
     2, 36438,19660606,  196,    0
     2, 36438,19660607,  203,    0
     2, 36438,19660608,  204,    0
     2, 36438,19660609,  235,    0
     2, 36438,19660610,  256,    0
     2, 36438,19660611,  270,    0
     2, 36438,19660612,  281,    0
     2, 36438,19660613,  261,    0
     2, 36438,19660614,  275,    0
     2, 36438,19660615,  268,    0
     2, 36438,19660616,  278,    0
     2, 36438,19660617,  289,    0
     2, 36438,19660618,  287,    0
     2, 36438,19660619,  289,    0
     2, 36438,19660620,  266,    0
     2, 36438,19660621,  252,    0
     2, 36438,19660622,  244,    0
     2, 36438,19660623,  225,    0
     2, 36438,19660624,  210,    0
     2, 36438,19660625,  240,    0
     2, 36438,19660626,  201,    0
     2, 36438,19660627,  202,    0
     2, 36438,19660628,  200,    0
     2, 36438,19660629,  242,    0
     2, 36438,19660630,  240,    0
     2, 36438,19660701,  220,    0
     2, 36438,19660702,  215,    0
     2, 36438,19660703,  202,    0
     2, 36438,19660704,  207,    0
     2, 36438,19660705,  213,    0
     2, 36438,19660706,  208,    0
     2, 36438,19660707,  184,    0
     2, 36438,19660708,  215,    0
     2, 36438,19660709,  225,    0
     2, 36438,19660710,  223,    0
     2, 36438,19660711,  224,    0
     2, 36438,19660712,  209,    0
     2, 36438,19660713,  177,    0
     2, 36438,19660714,  207,    0
     2, 36438,19660715,  200,    0
     2, 36438,19660716,  190,    0
     2, 36438,19660717,  188,    0
     2, 36438,19660718,  252,    0
     2, 36438,19660719,  285,    0
     2, 36438,19660720,  303,    0
     2, 36438,19660721,  292,    0
     2, 36438,19660722,  295,    0
     2, 36438,19660723,  275,    0
     2, 36438,19660724,  227,    0
     2, 36438,19660725,  261,    0
     2, 36438,19660726,  205,    0
     2, 36438,19660727,  210,    0
     2, 36438,19660728,  210,    0
     2, 36438,19660729,  215,    0
     2, 36438,19660730,  193,    0
     2, 36438,19660731,  197,    0
     2, 36438,19660801,  180,    0
     2, 36438,19660802,  196,    0
     2, 36438,19660803,  164,    0
     2, 36438,19660804,  176,    0
     2, 36438,19660805,  215,    0
     2, 36438,19660806,  170,    0
     2, 36438,19660807,  157,    0
     2, 36438,19660808,  197,    0
     2, 36438,19660809,  201,    0
     2, 36438,19660810,  188,    0
     2, 36438,19660811,  192,    0
     2, 36438,19660812,  165,    0
     2, 36438,19660813,  172,    0
     2, 36438,19660814,  157,    0
     2, 36438,19660815,  173,    0
     2, 36438,19660816,  202,    0
     2, 36438,19660817,  215,    0
     2, 36438,19660818,  210,    0
     2, 36438,19660819,  215,    0
     2, 36438,19660820,  212,    0
     2, 36438,19660821,  197,    0
     2, 36438,19660822,  172,    0
     2, 36438,19660823,  166,    0
     2, 36438,19660824,  171,    0
     2, 36438,19660825,  198,    0
     2, 36438,19660826,  235,    0
     2, 36438,19660827,  234,    0
     2, 36438,19660828,  206,    0
     2, 36438,19660829,  252,    0
     2, 36438,19660830,  228,    0
     2, 36438,19660831,  186,    0
     2, 36438,19660901,  156,    0
     2, 36438,19660902,  200,    0
     2, 36438,19660903,  154,    0
     2, 36438,19660904,  160,    0
     2, 36438,19660905,  192,    0
     2, 36438,19660906,  170,    0
     2, 36438,19660907,  188,    0
     2, 36438,19660908,  167,    0
     2, 36438,19660909,  105,    0
     2, 36438,19660910,   95,    0
     2, 36438,19660911,  131,    0
     2, 36438,19660912,  184,    0
     2, 36438,19660913,  147,    0
     2, 36438,19660914,  162,    0
     2, 36438,19660915,  124,    0
     2, 36438,19660916,  120,    0
     2, 36438,19660917,  130,    0
     2, 36438,19660918,  133,    0
     2, 36438,19660919,  148,    0
     2, 36438,19660920,  180,    0
     2, 36438,19660921,  143,    0
     2, 36438,19660922,  145,    0
     2, 36438,19660923,  115,    0
     2, 36438,19660924,  154,    0
     2, 36438,19660925,  116,    0
     2, 36438,19660926,  125,    0
     2, 36438,19660927,   95,    0
     2, 36438,19660928,  101,    0
     2, 36438,19660929,   72,    0
     2, 36438,19660930,  130,    0
     2, 36438,19661001,   92,    0
     2, 36438,19661002,  116,    0
     2, 36438,19661003,  135,    0
     2, 36438,19661004,  100,    0
     2, 36438,19661005,   98,    0
     2, 36438,19661006,   82,    0
     2, 36438,19661007,   75,    0
     2, 36438,19661008,   98,    0
     2, 36438,19661009,   95,    0
     2, 36438,19661010,   95,    0
     2, 36438,19661011,   26,    0
     2, 36438,19661012,   53,    0
     2, 36438,19661013,   36,    0
     2, 36438,19661014,   40,    0
     2, 36438,19661015,   80,    0
     2, 36438,19661016,  118,    0
     2, 36438,19661017,  102,    0
     2, 36438,19661018,  105,    0
     2, 36438,19661019,   98,    0
     2, 36438,19661020,   79,    0
     2, 36438,19661021,   91,    0
     2, 36438,19661022,   92,    0
     2, 36438,19661023,   84,    0
     2, 36438,19661024,   91,    0
     2, 36438,19661025,   56,    0
     2, 36438,19661026,   45,    0
     2, 36438,19661027,   33,    0
     2, 36438,19661028,    2,    0
     2, 36438,19661029,   13,    0
     2, 36438,19661030,   40,    0
     2, 36438,19661031,   72,    0
     2, 36438,19661101,   65,    0
     2, 36438,19661102,   13,    0
     2, 36438,19661103,    5,    0
     2, 36438,19661104,   15,    0
     2, 36438,19661105,   65,    0
     2, 36438,19661106,   69,    0
     2, 36438,19661107,   50,    0
     2, 36438,19661108,   52,    0
     2, 36438,19661109,   68,    0
     2, 36438,19661110,   65,    0
     2, 36438,19661111,   25,    0
     2, 36438,19661112,   25,    0
     2, 36438,19661113,   20,    0
     2, 36438,19661114,   63,    0
     2, 36438,19661115,   62,    0
     2, 36438,19661116,   20,    0
     2, 36438,19661117,   15,    0
     2, 36438,19661118,   16,    0
     2, 36438,19661119,  -25,    0
     2, 36438,19661120,   -7,    0
     2, 36438,19661121,   -4,    0
     2, 36438,19661122,   -9,    0
     2, 36438,19661123,   -3,    0
     2, 36438,19661124,    5,    0
     2, 36438,19661125,   20,    0
     2, 36438,19661126,   15,    0
     2, 36438,19661127,   22,    0
     2, 36438,19661128,   50,    0
     2, 36438,19661129,   34,    0
     2, 36438,19661130,    5,    0
     2, 36438,19661201,   10,    0
     2, 36438,19661202,   40,    0
     2, 36438,19661203,   49,    0
     2, 36438,19661204,   45,    0
     2, 36438,19661205,   23,    0
     2, 36438,19661206,   16,    0
     2, 36438,19661207,    9,    0
     2, 36438,19661208,   10,    0
     2, 36438,19661209,    8,    0
     2, 36438,19661210,   12,    0
     2, 36438,19661211,   12,    0
     2, 36438,19661212,    2,    0
     2, 36438,19661213,  -13,    0
     2, 36438,19661214,  -35,    0
     2, 36438,19661215,  -50,    0
     2, 36438,19661216, -107,    0
     2, 36438,19661217,  -34,    0
     2, 36438,19661218,   45,    0
     2, 36438,19661219,   25,    0
     2, 36438,19661220,  -50,    0
     2, 36438,19661221, -103,    0
     2, 36438,19661222,  -80,    0
     2, 36438,19661223,  -15,    0
     2, 36438,19661224,    4,    0
     2, 36438,19661225,    0,    0
     2, 36438,19661226,  -26,    0
     2, 36438,19661227,  -36,    0
     2, 36438,19661228,  -33,    0
     2, 36438,19661229,    7,    0
     2, 36438,19661230,    9,    0
     2, 36438,19661231,    8,    0
