EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 21-12-2020
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 SD   : Snow depth in 1 cm
30-34 Q_SD : quality code for SD (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 132731) of station Deuselbach, GERMANY (STAID:   4970)

 STAID,    SOUID,    DATE,   SD, Q_SD
  4970,132731,19621104,    0,    0
  4970,132731,19621105,    0,    0
  4970,132731,19621106,    0,    0
  4970,132731,19621107,    0,    0
  4970,132731,19621108,    0,    0
  4970,132731,19621109,    0,    0
  4970,132731,19621110,    0,    0
  4970,132731,19621111,    0,    0
  4970,132731,19621112,    3,    0
  4970,132731,19621113,    0,    0
  4970,132731,19621114,    2,    0
  4970,132731,19621115,    0,    0
  4970,132731,19621116,    2,    0
  4970,132731,19621117,    0,    0
  4970,132731,19621118,    0,    0
  4970,132731,19621119,    0,    0
  4970,132731,19621120,    3,    0
  4970,132731,19621121,    2,    0
  4970,132731,19621122,   25,    0
  4970,132731,19621123,   28,    0
  4970,132731,19621124,   27,    0
  4970,132731,19621125,   24,    0
  4970,132731,19621126,   10,    0
  4970,132731,19621127,    0,    0
  4970,132731,19621128,    0,    0
  4970,132731,19621129,    0,    0
  4970,132731,19621130,    0,    0
  4970,132731,19621201,    0,    0
  4970,132731,19621202,    0,    0
  4970,132731,19621203,    0,    0
  4970,132731,19621204,    0,    0
  4970,132731,19621205,    0,    0
  4970,132731,19621206,    0,    0
  4970,132731,19621207,    0,    0
  4970,132731,19621208,    0,    0
  4970,132731,19621209,    0,    0
  4970,132731,19621210,    0,    0
  4970,132731,19621211,    0,    0
  4970,132731,19621212,    0,    0
  4970,132731,19621213,    0,    0
  4970,132731,19621214,    0,    0
  4970,132731,19621215,    0,    0
  4970,132731,19621216,    0,    0
  4970,132731,19621217,    0,    0
  4970,132731,19621218,    1,    0
  4970,132731,19621219,    1,    0
  4970,132731,19621220,    7,    0
  4970,132731,19621221,    8,    0
  4970,132731,19621222,    1,    0
  4970,132731,19621223,    0,    0
  4970,132731,19621224,    0,    0
  4970,132731,19621225,    1,    0
  4970,132731,19621226,    1,    0
  4970,132731,19621227,    1,    0
  4970,132731,19621228,    1,    0
  4970,132731,19621229,    1,    0
  4970,132731,19621230,    0,    0
  4970,132731,19621231,    0,    0
  4970,132731,19630101,    0,    0
  4970,132731,19630102,    2,    0
  4970,132731,19630103,    1,    0
  4970,132731,19630104,    2,    0
  4970,132731,19630105,    2,    0
  4970,132731,19630106,    3,    0
  4970,132731,19630107,    2,    0
  4970,132731,19630108,    2,    0
  4970,132731,19630109,    2,    0
  4970,132731,19630110,    2,    0
  4970,132731,19630111,    2,    0
  4970,132731,19630112,    2,    0
  4970,132731,19630113,    2,    0
  4970,132731,19630114,    2,    0
  4970,132731,19630115,    4,    0
  4970,132731,19630116,    5,    0
  4970,132731,19630117,    7,    0
  4970,132731,19630118,    7,    0
  4970,132731,19630119,    7,    0
  4970,132731,19630120,    7,    0
  4970,132731,19630121,    6,    0
  4970,132731,19630122,    5,    0
  4970,132731,19630123,    5,    0
  4970,132731,19630124,    5,    0
  4970,132731,19630125,    5,    0
  4970,132731,19630126,    5,    0
  4970,132731,19630127,    7,    0
  4970,132731,19630128,    7,    0
  4970,132731,19630129,   10,    0
  4970,132731,19630130,   11,    0
  4970,132731,19630131,   12,    0
  4970,132731,19630201,   12,    0
  4970,132731,19630202,   12,    0
  4970,132731,19630203,   12,    0
  4970,132731,19630204,   13,    0
  4970,132731,19630205,   13,    0
  4970,132731,19630206,   13,    0
  4970,132731,19630207,   12,    0
  4970,132731,19630208,    7,    0
  4970,132731,19630209,    5,    0
  4970,132731,19630210,    5,    0
  4970,132731,19630211,    3,    0
  4970,132731,19630212,    4,    0
  4970,132731,19630213,    8,    0
  4970,132731,19630214,    9,    0
  4970,132731,19630215,    9,    0
  4970,132731,19630216,   10,    0
  4970,132731,19630217,    7,    0
  4970,132731,19630218,    7,    0
  4970,132731,19630219,    6,    0
  4970,132731,19630220,   10,    0
  4970,132731,19630221,   18,    0
  4970,132731,19630222,   22,    0
  4970,132731,19630223,   20,    0
  4970,132731,19630224,   17,    0
  4970,132731,19630225,   15,    0
  4970,132731,19630226,   13,    0
  4970,132731,19630227,   11,    0
  4970,132731,19630228,   10,    0
  4970,132731,19630301,    9,    0
  4970,132731,19630302,    8,    0
  4970,132731,19630303,    6,    0
  4970,132731,19630304,    4,    0
  4970,132731,19630305,    2,    0
  4970,132731,19630306,    1,    0
  4970,132731,19630307,    0,    0
  4970,132731,19630308,    0,    0
  4970,132731,19630309,    0,    0
  4970,132731,19630310,    0,    0
  4970,132731,19630311,    0,    0
  4970,132731,19630312,    0,    0
  4970,132731,19630313,    0,    0
  4970,132731,19630314,    0,    0
  4970,132731,19630315,    0,    0
  4970,132731,19630316,    0,    0
  4970,132731,19630317,    0,    0
  4970,132731,19630318,    0,    0
  4970,132731,19630319,    0,    0
  4970,132731,19630320,    0,    0
  4970,132731,19630321,    0,    0
  4970,132731,19630322,    1,    0
  4970,132731,19630323,    0,    0
  4970,132731,19630324,    0,    0
  4970,132731,19630325,    0,    0
  4970,132731,19630326,    0,    0
  4970,132731,19630327,    0,    0
  4970,132731,19630328,    0,    0
  4970,132731,19630329,    0,    0
  4970,132731,19630330,    0,    0
  4970,132731,19630331,    0,    0
  4970,132731,19630401,    0,    0
  4970,132731,19630402,    0,    0
  4970,132731,19630403,    0,    0
  4970,132731,19630404,    0,    0
  4970,132731,19630405,    0,    0
  4970,132731,19630406,    0,    0
  4970,132731,19630407,    0,    0
  4970,132731,19630408,    0,    0
  4970,132731,19630409,    0,    0
  4970,132731,19630410,    0,    0
  4970,132731,19630411,    0,    0
  4970,132731,19630412,    0,    0
  4970,132731,19630413,    0,    0
  4970,132731,19630414,    0,    0
  4970,132731,19630415,    0,    0
  4970,132731,19630416,    0,    0
  4970,132731,19630417,    0,    0
  4970,132731,19630418,    0,    0
  4970,132731,19630419,    0,    0
  4970,132731,19630420,    0,    0
  4970,132731,19630421,    0,    0
  4970,132731,19630422,    0,    0
  4970,132731,19630423,    0,    0
  4970,132731,19630424,    0,    0
  4970,132731,19630425,    0,    0
  4970,132731,19630426,    0,    0
  4970,132731,19630427,    0,    0
  4970,132731,19630428,    0,    0
  4970,132731,19630429,    0,    0
  4970,132731,19630430,    0,    0
  4970,132731,19630501,    0,    0
  4970,132731,19630502,    0,    0
  4970,132731,19630503,    0,    0
  4970,132731,19630504,    0,    0
  4970,132731,19630505,    0,    0
  4970,132731,19630506,    0,    0
  4970,132731,19630507,    0,    0
  4970,132731,19630508,    0,    0
  4970,132731,19630509,    0,    0
  4970,132731,19630510,    0,    0
  4970,132731,19630511,    0,    0
  4970,132731,19630512,    0,    0
  4970,132731,19630513,    0,    0
  4970,132731,19630514,    0,    0
  4970,132731,19630515,    0,    0
  4970,132731,19630516,    0,    0
  4970,132731,19630517,    0,    0
  4970,132731,19630518,    0,    0
  4970,132731,19630519,    0,    0
  4970,132731,19630520,    0,    0
  4970,132731,19630521,    0,    0
  4970,132731,19630522,    0,    0
  4970,132731,19630523,    0,    0
  4970,132731,19630524,    0,    0
  4970,132731,19630525,    0,    0
  4970,132731,19630526,    0,    0
  4970,132731,19630527,    0,    0
  4970,132731,19630528,    0,    0
  4970,132731,19630529,    0,    0
  4970,132731,19630530,    0,    0
  4970,132731,19630531,    0,    0
  4970,132731,19630601,    0,    0
  4970,132731,19630602,    0,    0
  4970,132731,19630603,    0,    0
  4970,132731,19630604,    0,    0
  4970,132731,19630605,    0,    0
  4970,132731,19630606,    0,    0
  4970,132731,19630607,    0,    0
  4970,132731,19630608,    0,    0
  4970,132731,19630609,    0,    0
  4970,132731,19630610,    0,    0
  4970,132731,19630611,    0,    0
  4970,132731,19630612,    0,    0
  4970,132731,19630613,    0,    0
  4970,132731,19630614,    0,    0
  4970,132731,19630615,    0,    0
  4970,132731,19630616,    0,    0
  4970,132731,19630617,    0,    0
  4970,132731,19630618,    0,    0
  4970,132731,19630619,    0,    0
  4970,132731,19630620,    0,    0
  4970,132731,19630621,    0,    0
  4970,132731,19630622,    0,    0
  4970,132731,19630623,    0,    0
  4970,132731,19630624,    0,    0
  4970,132731,19630625,    0,    0
  4970,132731,19630626,    0,    0
  4970,132731,19630627,    0,    0
  4970,132731,19630628,    0,    0
  4970,132731,19630629,    0,    0
  4970,132731,19630630,    0,    0
  4970,132731,19630701,    0,    0
  4970,132731,19630702,    0,    0
  4970,132731,19630703,    0,    0
  4970,132731,19630704,    0,    0
  4970,132731,19630705,    0,    0
  4970,132731,19630706,    0,    0
  4970,132731,19630707,    0,    0
  4970,132731,19630708,    0,    0
  4970,132731,19630709,    0,    0
  4970,132731,19630710,    0,    0
  4970,132731,19630711,    0,    0
  4970,132731,19630712,    0,    0
  4970,132731,19630713,    0,    0
  4970,132731,19630714,    0,    0
  4970,132731,19630715,    0,    0
  4970,132731,19630716,    0,    0
  4970,132731,19630717,    0,    0
  4970,132731,19630718,    0,    0
  4970,132731,19630719,    0,    0
  4970,132731,19630720,    0,    0
  4970,132731,19630721,    0,    0
  4970,132731,19630722,    0,    0
  4970,132731,19630723,    0,    0
  4970,132731,19630724,    0,    0
  4970,132731,19630725,    0,    0
  4970,132731,19630726,    0,    0
  4970,132731,19630727,    0,    0
  4970,132731,19630728,    0,    0
  4970,132731,19630729,    0,    0
  4970,132731,19630730,    0,    0
  4970,132731,19630731,    0,    0
  4970,132731,19630801,    0,    0
  4970,132731,19630802,    0,    0
  4970,132731,19630803,    0,    0
  4970,132731,19630804,    0,    0
  4970,132731,19630805,    0,    0
  4970,132731,19630806,    0,    0
  4970,132731,19630807,    0,    0
  4970,132731,19630808,    0,    0
  4970,132731,19630809,    0,    0
  4970,132731,19630810,    0,    0
  4970,132731,19630811,    0,    0
  4970,132731,19630812,    0,    0
  4970,132731,19630813,    0,    0
  4970,132731,19630814,    0,    0
  4970,132731,19630815,    0,    0
  4970,132731,19630816,    0,    0
  4970,132731,19630817,    0,    0
  4970,132731,19630818,    0,    0
  4970,132731,19630819,    0,    0
  4970,132731,19630820,    0,    0
  4970,132731,19630821,    0,    0
  4970,132731,19630822,    0,    0
  4970,132731,19630823,    0,    0
  4970,132731,19630824,    0,    0
  4970,132731,19630825,    0,    0
  4970,132731,19630826,    0,    0
  4970,132731,19630827,    0,    0
  4970,132731,19630828,    0,    0
  4970,132731,19630829,    0,    0
  4970,132731,19630830,    0,    0
  4970,132731,19630831,    0,    0
  4970,132731,19630901,    0,    0
  4970,132731,19630902,    0,    0
  4970,132731,19630903,    0,    0
  4970,132731,19630904,    0,    0
  4970,132731,19630905,    0,    0
  4970,132731,19630906,    0,    0
  4970,132731,19630907,    0,    0
  4970,132731,19630908,    0,    0
  4970,132731,19630909,    0,    0
  4970,132731,19630910,    0,    0
  4970,132731,19630911,    0,    0
  4970,132731,19630912,    0,    0
  4970,132731,19630913,    0,    0
  4970,132731,19630914,    0,    0
  4970,132731,19630915,    0,    0
  4970,132731,19630916,    0,    0
  4970,132731,19630917,    0,    0
  4970,132731,19630918,    0,    0
  4970,132731,19630919,    0,    0
  4970,132731,19630920,    0,    0
  4970,132731,19630921,    0,    0
  4970,132731,19630922,    0,    0
  4970,132731,19630923,    0,    0
  4970,132731,19630924,    0,    0
  4970,132731,19630925,    0,    0
  4970,132731,19630926,    0,    0
  4970,132731,19630927,    0,    0
  4970,132731,19630928,    0,    0
  4970,132731,19630929,    0,    0
  4970,132731,19630930,    0,    0
  4970,132731,19631001,    0,    0
  4970,132731,19631002,    0,    0
  4970,132731,19631003,    0,    0
  4970,132731,19631004,    0,    0
  4970,132731,19631005,    0,    0
  4970,132731,19631006,    0,    0
  4970,132731,19631007,    0,    0
  4970,132731,19631008,    0,    0
  4970,132731,19631009,    0,    0
  4970,132731,19631010,    0,    0
  4970,132731,19631011,    0,    0
  4970,132731,19631012,    0,    0
  4970,132731,19631013,    0,    0
  4970,132731,19631014,    0,    0
  4970,132731,19631015,    0,    0
  4970,132731,19631016,    0,    0
  4970,132731,19631017,    0,    0
  4970,132731,19631018,    0,    0
  4970,132731,19631019,    0,    0
  4970,132731,19631020,    0,    0
  4970,132731,19631021,    0,    0
  4970,132731,19631022,    0,    0
  4970,132731,19631023,    0,    0
  4970,132731,19631024,    0,    0
  4970,132731,19631025,    0,    0
  4970,132731,19631026,    0,    0
  4970,132731,19631027,    0,    0
  4970,132731,19631028,    0,    0
  4970,132731,19631029,    0,    0
  4970,132731,19631030,    0,    0
  4970,132731,19631031,    0,    0
  4970,132731,19631101,    0,    0
  4970,132731,19631102,    0,    0
  4970,132731,19631103,    0,    0
  4970,132731,19631104,    0,    0
  4970,132731,19631105,    0,    0
  4970,132731,19631106,    0,    0
  4970,132731,19631107,    0,    0
  4970,132731,19631108,    0,    0
  4970,132731,19631109,    0,    0
  4970,132731,19631110,    0,    0
  4970,132731,19631111,    0,    0
  4970,132731,19631112,    0,    0
  4970,132731,19631113,    0,    0
  4970,132731,19631114,    0,    0
  4970,132731,19631115,    0,    0
  4970,132731,19631116,    0,    0
  4970,132731,19631117,    0,    0
  4970,132731,19631118,    0,    0
  4970,132731,19631119,    0,    0
  4970,132731,19631120,    0,    0
  4970,132731,19631121,    0,    0
  4970,132731,19631122,    0,    0
  4970,132731,19631123,    0,    0
  4970,132731,19631124,    0,    0
  4970,132731,19631125,    0,    0
  4970,132731,19631126,    0,    0
  4970,132731,19631127,    0,    0
  4970,132731,19631128,    0,    0
  4970,132731,19631129,    0,    0
  4970,132731,19631130,    0,    0
  4970,132731,19631201,    0,    0
  4970,132731,19631202,    0,    0
  4970,132731,19631203,    0,    0
  4970,132731,19631204,    0,    0
  4970,132731,19631205,    0,    0
  4970,132731,19631206,    0,    0
  4970,132731,19631207,    0,    0
  4970,132731,19631208,    0,    0
  4970,132731,19631209,    0,    0
  4970,132731,19631210,    0,    0
  4970,132731,19631211,    0,    0
  4970,132731,19631212,    0,    0
  4970,132731,19631213,    0,    0
  4970,132731,19631214,    4,    0
  4970,132731,19631215,    4,    0
  4970,132731,19631216,    2,    0
  4970,132731,19631217,    2,    0
  4970,132731,19631218,    3,    0
  4970,132731,19631219,    2,    0
  4970,132731,19631220,    2,    0
  4970,132731,19631221,    2,    0
  4970,132731,19631222,    2,    0
  4970,132731,19631223,    2,    0
  4970,132731,19631224,    2,    0
  4970,132731,19631225,    1,    0
  4970,132731,19631226,    1,    0
  4970,132731,19631227,    0,    0
  4970,132731,19631228,    0,    0
  4970,132731,19631229,    0,    0
  4970,132731,19631230,    0,    0
  4970,132731,19631231,    0,    0
  4970,132731,19640101,    0,    0
  4970,132731,19640102,    0,    0
  4970,132731,19640103,    0,    0
  4970,132731,19640104,    0,    0
  4970,132731,19640105,    0,    0
  4970,132731,19640106,    0,    0
  4970,132731,19640107,    0,    0
  4970,132731,19640108,    0,    0
  4970,132731,19640109,    0,    0
  4970,132731,19640110,    1,    0
  4970,132731,19640111,    6,    0
  4970,132731,19640112,    8,    0
  4970,132731,19640113,    6,    0
  4970,132731,19640114,    0,    0
  4970,132731,19640115,    0,    0
  4970,132731,19640116,    0,    0
  4970,132731,19640117,    0,    0
  4970,132731,19640118,    0,    0
  4970,132731,19640119,    0,    0
  4970,132731,19640120,    0,    0
  4970,132731,19640121,    0,    0
  4970,132731,19640122,    0,    0
  4970,132731,19640123,    0,    0
  4970,132731,19640124,    0,    0
  4970,132731,19640125,    0,    0
  4970,132731,19640126,    0,    0
  4970,132731,19640127,    0,    0
  4970,132731,19640128,    0,    0
  4970,132731,19640129,    1,    0
  4970,132731,19640130,    0,    0
  4970,132731,19640131,    1,    0
  4970,132731,19640201,    0,    0
  4970,132731,19640202,    0,    0
  4970,132731,19640203,    0,    0
  4970,132731,19640204,    0,    0
  4970,132731,19640205,    0,    0
  4970,132731,19640206,    0,    0
  4970,132731,19640207,    4,    0
  4970,132731,19640208,    6,    0
  4970,132731,19640209,    0,    0
  4970,132731,19640210,    0,    0
  4970,132731,19640211,    0,    0
  4970,132731,19640212,    0,    0
  4970,132731,19640213,    0,    0
  4970,132731,19640214,    0,    0
  4970,132731,19640215,    0,    0
  4970,132731,19640216,    0,    0
  4970,132731,19640217,    0,    0
  4970,132731,19640218,    3,    0
  4970,132731,19640219,    1,    0
  4970,132731,19640220,    1,    0
  4970,132731,19640221,    0,    0
  4970,132731,19640222,    0,    0
  4970,132731,19640223,    0,    0
  4970,132731,19640224,    0,    0
  4970,132731,19640225,    0,    0
  4970,132731,19640226,    0,    0
  4970,132731,19640227,    0,    0
  4970,132731,19640228,    0,    0
  4970,132731,19640229,    0,    0
  4970,132731,19640301,    0,    0
  4970,132731,19640302,    0,    0
  4970,132731,19640303,    0,    0
  4970,132731,19640304,    0,    0
  4970,132731,19640305,    0,    0
  4970,132731,19640306,    1,    0
  4970,132731,19640307,    0,    0
  4970,132731,19640308,    0,    0
  4970,132731,19640309,    0,    0
  4970,132731,19640310,    0,    0
  4970,132731,19640311,    0,    0
  4970,132731,19640312,    0,    0
  4970,132731,19640313,    0,    0
  4970,132731,19640314,    0,    0
  4970,132731,19640315,    0,    0
  4970,132731,19640316,    7,    0
  4970,132731,19640317,    6,    0
  4970,132731,19640318,    4,    0
  4970,132731,19640319,    2,    0
  4970,132731,19640320,    0,    0
  4970,132731,19640321,    0,    0
  4970,132731,19640322,    0,    0
  4970,132731,19640323,    0,    0
  4970,132731,19640324,    0,    0
  4970,132731,19640325,    0,    0
  4970,132731,19640326,    0,    0
  4970,132731,19640327,    0,    0
  4970,132731,19640328,    0,    0
  4970,132731,19640329,    0,    0
  4970,132731,19640330,    0,    0
  4970,132731,19640331,    0,    0
  4970,132731,19640401,    0,    0
  4970,132731,19640402,    0,    0
  4970,132731,19640403,    0,    0
  4970,132731,19640404,    0,    0
  4970,132731,19640405,    0,    0
  4970,132731,19640406,    0,    0
  4970,132731,19640407,    0,    0
  4970,132731,19640408,    0,    0
  4970,132731,19640409,    0,    0
  4970,132731,19640410,    0,    0
  4970,132731,19640411,    0,    0
  4970,132731,19640412,    0,    0
  4970,132731,19640413,    0,    0
  4970,132731,19640414,    0,    0
  4970,132731,19640415,    0,    0
  4970,132731,19640416,    0,    0
  4970,132731,19640417,    0,    0
  4970,132731,19640418,    0,    0
  4970,132731,19640419,    0,    0
  4970,132731,19640420,    0,    0
  4970,132731,19640421,    0,    0
  4970,132731,19640422,    0,    0
  4970,132731,19640423,    0,    0
  4970,132731,19640424,    0,    0
  4970,132731,19640425,    0,    0
  4970,132731,19640426,    0,    0
  4970,132731,19640427,    0,    0
  4970,132731,19640428,    0,    0
  4970,132731,19640429,    0,    0
  4970,132731,19640430,    0,    0
  4970,132731,19640501,    0,    0
  4970,132731,19640502,    0,    0
  4970,132731,19640503,    0,    0
  4970,132731,19640504,    0,    0
  4970,132731,19640505,    0,    0
  4970,132731,19640506,    0,    0
  4970,132731,19640507,    0,    0
  4970,132731,19640508,    0,    0
  4970,132731,19640509,    0,    0
  4970,132731,19640510,    0,    0
  4970,132731,19640511,    0,    0
  4970,132731,19640512,    0,    0
  4970,132731,19640513,    0,    0
  4970,132731,19640514,    0,    0
  4970,132731,19640515,    0,    0
  4970,132731,19640516,    0,    0
  4970,132731,19640517,    0,    0
  4970,132731,19640518,    0,    0
  4970,132731,19640519,    0,    0
  4970,132731,19640520,    0,    0
  4970,132731,19640521,    0,    0
  4970,132731,19640522,    0,    0
  4970,132731,19640523,    0,    0
  4970,132731,19640524,    0,    0
  4970,132731,19640525,    0,    0
  4970,132731,19640526,    0,    0
  4970,132731,19640527,    0,    0
  4970,132731,19640528,    0,    0
  4970,132731,19640529,    0,    0
  4970,132731,19640530,    0,    0
  4970,132731,19640531,    0,    0
  4970,132731,19640601,    0,    0
  4970,132731,19640602,    0,    0
  4970,132731,19640603,    0,    0
  4970,132731,19640604,    0,    0
  4970,132731,19640605,    0,    0
  4970,132731,19640606,    0,    0
  4970,132731,19640607,    0,    0
  4970,132731,19640608,    0,    0
  4970,132731,19640609,    0,    0
  4970,132731,19640610,    0,    0
  4970,132731,19640611,    0,    0
  4970,132731,19640612,    0,    0
  4970,132731,19640613,    0,    0
  4970,132731,19640614,    0,    0
  4970,132731,19640615,    0,    0
  4970,132731,19640616,    0,    0
  4970,132731,19640617,    0,    0
  4970,132731,19640618,    0,    0
  4970,132731,19640619,    0,    0
  4970,132731,19640620,    0,    0
  4970,132731,19640621,    0,    0
  4970,132731,19640622,    0,    0
  4970,132731,19640623,    0,    0
  4970,132731,19640624,    0,    0
  4970,132731,19640625,    0,    0
  4970,132731,19640626,    0,    0
  4970,132731,19640627,    0,    0
  4970,132731,19640628,    0,    0
  4970,132731,19640629,    0,    0
  4970,132731,19640630,    0,    0
  4970,132731,19640701,    0,    0
  4970,132731,19640702,    0,    0
  4970,132731,19640703,    0,    0
  4970,132731,19640704,    0,    0
  4970,132731,19640705,    0,    0
  4970,132731,19640706,    0,    0
  4970,132731,19640707,    0,    0
  4970,132731,19640708,    0,    0
  4970,132731,19640709,    0,    0
  4970,132731,19640710,    0,    0
  4970,132731,19640711,    0,    0
  4970,132731,19640712,    0,    0
  4970,132731,19640713,    0,    0
  4970,132731,19640714,    0,    0
  4970,132731,19640715,    0,    0
  4970,132731,19640716,    0,    0
  4970,132731,19640717,    0,    0
  4970,132731,19640718,    0,    0
  4970,132731,19640719,    0,    0
  4970,132731,19640720,    0,    0
  4970,132731,19640721,    0,    0
  4970,132731,19640722,    0,    0
  4970,132731,19640723,    0,    0
  4970,132731,19640724,    0,    0
  4970,132731,19640725,    0,    0
  4970,132731,19640726,    0,    0
  4970,132731,19640727,    0,    0
  4970,132731,19640728,    0,    0
  4970,132731,19640729,    0,    0
  4970,132731,19640730,    0,    0
  4970,132731,19640731,    0,    0
  4970,132731,19640801,    0,    0
  4970,132731,19640802,    0,    0
  4970,132731,19640803,    0,    0
  4970,132731,19640804,    0,    0
  4970,132731,19640805,    0,    0
  4970,132731,19640806,    0,    0
  4970,132731,19640807,    0,    0
  4970,132731,19640808,    0,    0
  4970,132731,19640809,    0,    0
  4970,132731,19640810,    0,    0
  4970,132731,19640811,    0,    0
  4970,132731,19640812,    0,    0
  4970,132731,19640813,    0,    0
  4970,132731,19640814,    0,    0
  4970,132731,19640815,    0,    0
  4970,132731,19640816,    0,    0
  4970,132731,19640817,    0,    0
  4970,132731,19640818,    0,    0
  4970,132731,19640819,    0,    0
  4970,132731,19640820,    0,    0
  4970,132731,19640821,    0,    0
  4970,132731,19640822,    0,    0
  4970,132731,19640823,    0,    0
  4970,132731,19640824,    0,    0
  4970,132731,19640825,    0,    0
  4970,132731,19640826,    0,    0
  4970,132731,19640827,    0,    0
  4970,132731,19640828,    0,    0
  4970,132731,19640829,    0,    0
  4970,132731,19640830,    0,    0
  4970,132731,19640831,    0,    0
  4970,132731,19640901,    0,    0
  4970,132731,19640902,    0,    0
  4970,132731,19640903,    0,    0
  4970,132731,19640904,    0,    0
  4970,132731,19640905,    0,    0
  4970,132731,19640906,    0,    0
  4970,132731,19640907,    0,    0
  4970,132731,19640908,    0,    0
  4970,132731,19640909,    0,    0
  4970,132731,19640910,    0,    0
  4970,132731,19640911,    0,    0
  4970,132731,19640912,    0,    0
  4970,132731,19640913,    0,    0
  4970,132731,19640914,    0,    0
  4970,132731,19640915,    0,    0
  4970,132731,19640916,    0,    0
  4970,132731,19640917,    0,    0
  4970,132731,19640918,    0,    0
  4970,132731,19640919,    0,    0
  4970,132731,19640920,    0,    0
  4970,132731,19640921,    0,    0
  4970,132731,19640922,    0,    0
  4970,132731,19640923,    0,    0
  4970,132731,19640924,    0,    0
  4970,132731,19640925,    0,    0
  4970,132731,19640926,    0,    0
  4970,132731,19640927,    0,    0
  4970,132731,19640928,    0,    0
  4970,132731,19640929,    0,    0
  4970,132731,19640930,    0,    0
  4970,132731,19641001,    0,    0
  4970,132731,19641002,    0,    0
  4970,132731,19641003,    0,    0
  4970,132731,19641004,    0,    0
  4970,132731,19641005,    0,    0
  4970,132731,19641006,    0,    0
  4970,132731,19641007,    0,    0
  4970,132731,19641008,    0,    0
  4970,132731,19641009,    0,    0
  4970,132731,19641010,    0,    0
  4970,132731,19641011,    0,    0
  4970,132731,19641012,    0,    0
  4970,132731,19641013,    0,    0
  4970,132731,19641014,    0,    0
  4970,132731,19641015,    0,    0
  4970,132731,19641016,    0,    0
  4970,132731,19641017,    0,    0
  4970,132731,19641018,    0,    0
  4970,132731,19641019,    0,    0
  4970,132731,19641020,    0,    0
  4970,132731,19641021,    0,    0
  4970,132731,19641022,    0,    0
  4970,132731,19641023,    0,    0
  4970,132731,19641024,    0,    0
  4970,132731,19641025,    0,    0
  4970,132731,19641026,    0,    0
  4970,132731,19641027,    0,    0
  4970,132731,19641028,    0,    0
  4970,132731,19641029,    0,    0
  4970,132731,19641030,    0,    0
  4970,132731,19641031,    0,    0
  4970,132731,19641101,    0,    0
  4970,132731,19641102,    0,    0
  4970,132731,19641103,    0,    0
  4970,132731,19641104,    0,    0
  4970,132731,19641105,    0,    0
  4970,132731,19641106,    0,    0
  4970,132731,19641107,    0,    0
  4970,132731,19641108,    0,    0
  4970,132731,19641109,    0,    0
  4970,132731,19641110,    0,    0
  4970,132731,19641111,    0,    0
  4970,132731,19641112,    0,    0
  4970,132731,19641113,    0,    0
  4970,132731,19641114,    0,    0
  4970,132731,19641115,    0,    0
  4970,132731,19641116,    0,    0
  4970,132731,19641117,    0,    0
  4970,132731,19641118,    0,    0
  4970,132731,19641119,    0,    0
  4970,132731,19641120,    0,    0
  4970,132731,19641121,    0,    0
  4970,132731,19641122,    0,    0
  4970,132731,19641123,    0,    0
  4970,132731,19641124,    0,    0
  4970,132731,19641125,    0,    0
  4970,132731,19641126,    0,    0
  4970,132731,19641127,    0,    0
  4970,132731,19641128,    0,    0
  4970,132731,19641129,    0,    0
  4970,132731,19641130,    0,    0
  4970,132731,19641201,    0,    0
  4970,132731,19641202,    0,    0
  4970,132731,19641203,    0,    0
  4970,132731,19641204,    9,    0
  4970,132731,19641205,   15,    0
  4970,132731,19641206,   16,    0
  4970,132731,19641207,    5,    0
  4970,132731,19641208,    0,    0
  4970,132731,19641209,    0,    0
  4970,132731,19641210,    0,    0
  4970,132731,19641211,    0,    0
  4970,132731,19641212,    0,    0
  4970,132731,19641213,    0,    0
  4970,132731,19641214,    0,    0
  4970,132731,19641215,    0,    0
  4970,132731,19641216,    0,    0
  4970,132731,19641217,    0,    0
  4970,132731,19641218,    0,    0
  4970,132731,19641219,    0,    0
  4970,132731,19641220,    0,    0
  4970,132731,19641221,    0,    0
  4970,132731,19641222,    0,    0
  4970,132731,19641223,    0,    0
  4970,132731,19641224,    0,    0
  4970,132731,19641225,    0,    0
  4970,132731,19641226,   14,    0
  4970,132731,19641227,   14,    0
  4970,132731,19641228,   12,    0
  4970,132731,19641229,   15,    0
  4970,132731,19641230,   16,    0
  4970,132731,19641231,    0,    0
  4970,132731,19650101,    0,    0
  4970,132731,19650102,    2,    0
  4970,132731,19650103,    2,    0
  4970,132731,19650104,    5,    0
  4970,132731,19650105,    6,    0
  4970,132731,19650106,    5,    0
  4970,132731,19650107,    6,    0
  4970,132731,19650108,    4,    0
  4970,132731,19650109,    0,    0
