EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 21-12-2020
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 132733) of station Deuselbach, GERMANY (STAID:   4970)

 STAID,    SOUID,    DATE,   TN, Q_TN
  4970,132733,19630831,  121,    0
  4970,132733,19630901,   96,    0
  4970,132733,19630902,  112,    0
  4970,132733,19630903,   96,    0
  4970,132733,19630904,   89,    0
  4970,132733,19630905,   90,    0
  4970,132733,19630906,   64,    0
  4970,132733,19630907,   54,    0
  4970,132733,19630908,   51,    0
  4970,132733,19630909,   86,    0
  4970,132733,19630910,   88,    0
  4970,132733,19630911,  102,    0
  4970,132733,19630912,  128,    0
  4970,132733,19630913,  105,    0
  4970,132733,19630914,  118,    0
  4970,132733,19630915,   98,    0
  4970,132733,19630916,  120,    0
  4970,132733,19630917,  135,    0
  4970,132733,19630918,  130,    0
  4970,132733,19630919,  130,    0
  4970,132733,19630920,  132,    0
  4970,132733,19630921,  140,    0
  4970,132733,19630922,  138,    0
  4970,132733,19630923,  132,    0
  4970,132733,19630924,  138,    0
  4970,132733,19630925,   52,    0
  4970,132733,19630926,   37,    0
  4970,132733,19630927,   54,    0
  4970,132733,19630928,   43,    0
  4970,132733,19630929,   54,    0
  4970,132733,19630930,   90,    0
  4970,132733,19631001,   70,    0
  4970,132733,19631002,   58,    0
  4970,132733,19631003,   45,    0
  4970,132733,19631004,   68,    0
  4970,132733,19631005,   34,    0
  4970,132733,19631006,   44,    0
  4970,132733,19631007,   56,    0
  4970,132733,19631008,   27,    0
  4970,132733,19631009,   64,    0
  4970,132733,19631010,   22,    0
  4970,132733,19631011,   89,    0
  4970,132733,19631012,   65,    0
  4970,132733,19631013,   80,    0
  4970,132733,19631014,   34,    0
  4970,132733,19631015,    5,    0
  4970,132733,19631016,   24,    0
  4970,132733,19631017,   52,    0
  4970,132733,19631018,   70,    0
  4970,132733,19631019,   64,    0
  4970,132733,19631020,   84,    0
  4970,132733,19631021,  103,    0
  4970,132733,19631022,   98,    0
  4970,132733,19631023,   66,    0
  4970,132733,19631024,   57,    0
  4970,132733,19631025,   46,    0
  4970,132733,19631026,   46,    0
  4970,132733,19631027,   26,    0
  4970,132733,19631028,   21,    0
  4970,132733,19631029,    0,    0
  4970,132733,19631030,  -16,    0
  4970,132733,19631031,    6,    0
  4970,132733,19631101,   42,    0
  4970,132733,19631102,   67,    0
  4970,132733,19631103,   65,    0
  4970,132733,19631104,   52,    0
  4970,132733,19631105,   96,    0
  4970,132733,19631106,   77,    0
  4970,132733,19631107,   50,    0
  4970,132733,19631108,   59,    0
  4970,132733,19631109,   81,    0
  4970,132733,19631110,   82,    0
  4970,132733,19631111,   87,    0
  4970,132733,19631112,   74,    0
  4970,132733,19631113,   55,    0
  4970,132733,19631114,   21,    0
  4970,132733,19631115,   24,    0
  4970,132733,19631116,   49,    0
  4970,132733,19631117,   30,    0
  4970,132733,19631118,   61,    0
  4970,132733,19631119,  107,    0
  4970,132733,19631120,   22,    0
  4970,132733,19631121,  -11,    0
  4970,132733,19631122,   22,    0
  4970,132733,19631123,   37,    0
  4970,132733,19631124,   44,    0
  4970,132733,19631125,   44,    0
  4970,132733,19631126,   39,    0
  4970,132733,19631127,   19,    0
  4970,132733,19631128,    4,    0
  4970,132733,19631129,   32,    0
  4970,132733,19631130,    4,    0
  4970,132733,19631201,    2,    0
  4970,132733,19631202,   -6,    0
  4970,132733,19631203,  -20,    0
  4970,132733,19631204,  -24,    0
  4970,132733,19631205,  -32,    0
  4970,132733,19631206,  -20,    0
  4970,132733,19631207,  -32,    0
  4970,132733,19631208,  -35,    0
  4970,132733,19631209,  -66,    0
  4970,132733,19631210,  -70,    0
  4970,132733,19631211,  -22,    0
  4970,132733,19631212,  -73,    0
  4970,132733,19631213,  -61,    0
  4970,132733,19631214, -111,    0
  4970,132733,19631215, -115,    0
  4970,132733,19631216,  -72,    0
  4970,132733,19631217,  -73,    0
  4970,132733,19631218, -112,    0
  4970,132733,19631219, -145,    0
  4970,132733,19631220, -113,    0
  4970,132733,19631221, -133,    0
  4970,132733,19631222, -112,    0
  4970,132733,19631223, -112,    0
  4970,132733,19631224,  -96,    0
  4970,132733,19631225, -107,    0
  4970,132733,19631226,   16,    0
  4970,132733,19631227,   22,    0
  4970,132733,19631228,  -30,    0
  4970,132733,19631229,  -54,    0
  4970,132733,19631230,  -29,    0
  4970,132733,19631231,  -52,    0
  4970,132733,19640101,  -21,    0
  4970,132733,19640102,  -38,    0
  4970,132733,19640103,  -23,    0
  4970,132733,19640104,  -22,    0
  4970,132733,19640105,  -72,    0
  4970,132733,19640106,  -46,    0
  4970,132733,19640107,  -13,    0
  4970,132733,19640108,  -28,    0
  4970,132733,19640109,    4,    0
  4970,132733,19640110,  -40,    0
  4970,132733,19640111,  -54,    0
  4970,132733,19640112,  -66,    0
  4970,132733,19640113,  -61,    0
  4970,132733,19640114,   16,    0
  4970,132733,19640115,  -70,    0
  4970,132733,19640116,  -92,    0
  4970,132733,19640117,  -80,    0
  4970,132733,19640118,  -87,    0
  4970,132733,19640119,  -51,    0
  4970,132733,19640120,  -67,    0
  4970,132733,19640121, -120,    0
  4970,132733,19640122, -100,    0
  4970,132733,19640123,  -32,    0
  4970,132733,19640124,  -44,    0
  4970,132733,19640125,  -18,    0
  4970,132733,19640126,  -15,    0
  4970,132733,19640127,  -20,    0
  4970,132733,19640128,  -42,    0
  4970,132733,19640129,  -28,    0
  4970,132733,19640130,  -20,    0
  4970,132733,19640131,   -6,    0
  4970,132733,19640201,    3,    0
  4970,132733,19640202,   37,    0
  4970,132733,19640203,   28,    0
  4970,132733,19640204,    6,    0
  4970,132733,19640205,  -15,    0
  4970,132733,19640206,  -38,    0
  4970,132733,19640207,  -41,    0
  4970,132733,19640208,  -30,    0
  4970,132733,19640209,    3,    0
  4970,132733,19640210,   12,    0
  4970,132733,19640211,    0,    0
  4970,132733,19640212,    8,    0
  4970,132733,19640213,  -17,    0
  4970,132733,19640214,  -55,    0
  4970,132733,19640215,  -47,    0
  4970,132733,19640216,  -23,    0
  4970,132733,19640217,   -6,    0
  4970,132733,19640218,   -9,    0
  4970,132733,19640219,  -36,    0
  4970,132733,19640220,  -54,    0
  4970,132733,19640221,  -80,    0
  4970,132733,19640222,  -54,    0
  4970,132733,19640223,   -3,    0
  4970,132733,19640224,   50,    0
  4970,132733,19640225,   44,    0
  4970,132733,19640226,   28,    0
  4970,132733,19640227,   64,    0
  4970,132733,19640228,   40,    0
  4970,132733,19640229,   34,    0
  4970,132733,19640301,   22,    0
  4970,132733,19640302,   14,    0
  4970,132733,19640303,  -42,    0
  4970,132733,19640304,  -39,    0
  4970,132733,19640305,  -48,    0
  4970,132733,19640306,  -69,    0
  4970,132733,19640307,  -69,    0
  4970,132733,19640308,  -97,    0
  4970,132733,19640309,  -72,    0
  4970,132733,19640310,  -41,    0
  4970,132733,19640311,  -26,    0
  4970,132733,19640312,   -1,    0
  4970,132733,19640313,    8,    0
  4970,132733,19640314,    6,    0
  4970,132733,19640315,  -30,    0
  4970,132733,19640316,  -52,    0
  4970,132733,19640317,  -77,    0
  4970,132733,19640318,  -70,    0
  4970,132733,19640319,  -26,    0
  4970,132733,19640320,   59,    0
  4970,132733,19640321,   48,    0
  4970,132733,19640322,   42,    0
  4970,132733,19640323,   31,    0
  4970,132733,19640324,   21,    0
  4970,132733,19640325,   48,    0
  4970,132733,19640326,   18,    0
  4970,132733,19640327,    5,    0
  4970,132733,19640328,    2,    0
  4970,132733,19640329,   -6,    0
  4970,132733,19640330,   -1,    0
  4970,132733,19640331,  -11,    0
  4970,132733,19640401,   13,    0
  4970,132733,19640402,   32,    0
  4970,132733,19640403,   32,    0
  4970,132733,19640404,    4,    0
  4970,132733,19640405,    0,    0
  4970,132733,19640406,    0,    0
  4970,132733,19640407,  -30,    0
  4970,132733,19640408,  -22,    0
  4970,132733,19640409,   22,    0
  4970,132733,19640410,   45,    0
  4970,132733,19640411,   65,    0
  4970,132733,19640412,   31,    0
  4970,132733,19640413,   66,    0
  4970,132733,19640414,   33,    0
  4970,132733,19640415,   40,    0
  4970,132733,19640416,   81,    0
  4970,132733,19640417,  121,    0
  4970,132733,19640418,   86,    0
  4970,132733,19640419,   80,    0
  4970,132733,19640420,   65,    0
  4970,132733,19640421,   64,    0
  4970,132733,19640422,   56,    0
  4970,132733,19640423,   62,    0
  4970,132733,19640424,   30,    0
  4970,132733,19640425,   44,    0
  4970,132733,19640426,   26,    0
  4970,132733,19640427,   35,    0
  4970,132733,19640428,  107,    0
  4970,132733,19640429,   74,    0
  4970,132733,19640430,   46,    0
  4970,132733,19640501,   25,    0
  4970,132733,19640502,   43,    0
  4970,132733,19640503,   96,    0
  4970,132733,19640504,   72,    0
  4970,132733,19640505,   66,    0
  4970,132733,19640506,   39,    0
  4970,132733,19640507,  100,    0
  4970,132733,19640508,   94,    0
  4970,132733,19640509,   44,    0
  4970,132733,19640510,   74,    0
  4970,132733,19640511,   58,    0
  4970,132733,19640512,   97,    0
  4970,132733,19640513,  145,    0
  4970,132733,19640514,   76,    0
  4970,132733,19640515,   44,    0
  4970,132733,19640516,   33,    0
  4970,132733,19640517,   97,    0
  4970,132733,19640518,  120,    0
  4970,132733,19640519,  124,    0
  4970,132733,19640520,   92,    0
  4970,132733,19640521,   43,    0
  4970,132733,19640522,   78,    0
  4970,132733,19640523,   76,    0
  4970,132733,19640524,  107,    0
  4970,132733,19640525,  128,    0
  4970,132733,19640526,  106,    0
  4970,132733,19640527,   88,    0
  4970,132733,19640528,  117,    0
  4970,132733,19640529,  107,    0
  4970,132733,19640530,  106,    0
  4970,132733,19640531,  136,    0
  4970,132733,19640601,  155,    0
  4970,132733,19640602,  116,    0
  4970,132733,19640603,  114,    0
  4970,132733,19640604,  106,    0
  4970,132733,19640605,  130,    0
  4970,132733,19640606,   90,    0
  4970,132733,19640607,  139,    0
  4970,132733,19640608,  109,    0
  4970,132733,19640609,   85,    0
  4970,132733,19640610,  125,    0
  4970,132733,19640611,  130,    0
  4970,132733,19640612,  144,    0
  4970,132733,19640613,  194,    0
  4970,132733,19640614,  127,    0
  4970,132733,19640615,   99,    0
  4970,132733,19640616,   95,    0
  4970,132733,19640617,   92,    0
  4970,132733,19640618,  143,    0
  4970,132733,19640619,  108,    0
  4970,132733,19640620,   74,    0
  4970,132733,19640621,   19,    0
  4970,132733,19640622,   47,    0
  4970,132733,19640623,   46,    0
  4970,132733,19640624,   64,    0
  4970,132733,19640625,   84,    0
  4970,132733,19640626,  111,    0
  4970,132733,19640627,  122,    0
  4970,132733,19640628,  122,    0
  4970,132733,19640629,  105,    0
  4970,132733,19640630,   55,    0
  4970,132733,19640701,  110,    0
  4970,132733,19640702,   57,    0
  4970,132733,19640703,   84,    0
  4970,132733,19640704,   90,    0
  4970,132733,19640705,   49,    0
  4970,132733,19640706,   64,    0
  4970,132733,19640707,   67,    0
  4970,132733,19640708,  121,    0
  4970,132733,19640709,  100,    0
  4970,132733,19640710,   74,    0
  4970,132733,19640711,   63,    0
  4970,132733,19640712,  106,    0
  4970,132733,19640713,   98,    0
  4970,132733,19640714,  149,    0
  4970,132733,19640715,  156,    0
  4970,132733,19640716,  190,    0
  4970,132733,19640717,  163,    0
  4970,132733,19640718,  218,    0
  4970,132733,19640719,  177,    0
  4970,132733,19640720,  132,    0
  4970,132733,19640721,  168,    0
  4970,132733,19640722,  141,    0
  4970,132733,19640723,   96,    0
  4970,132733,19640724,   94,    0
  4970,132733,19640725,  124,    0
  4970,132733,19640726,  182,    0
  4970,132733,19640727,  168,    0
  4970,132733,19640728,  158,    0
  4970,132733,19640729,  127,    0
  4970,132733,19640730,  109,    0
  4970,132733,19640731,  150,    0
  4970,132733,19640801,  132,    0
  4970,132733,19640802,  114,    0
  4970,132733,19640803,   74,    0
  4970,132733,19640804,  143,    0
  4970,132733,19640805,  131,    0
  4970,132733,19640806,  166,    0
  4970,132733,19640807,  162,    0
  4970,132733,19640808,  110,    0
  4970,132733,19640809,   96,    0
  4970,132733,19640810,   80,    0
  4970,132733,19640811,   85,    0
  4970,132733,19640812,  103,    0
  4970,132733,19640813,  111,    0
  4970,132733,19640814,  121,    0
  4970,132733,19640815,  125,    0
  4970,132733,19640816,  113,    0
  4970,132733,19640817,  158,    0
  4970,132733,19640818,  126,    0
  4970,132733,19640819,  110,    0
  4970,132733,19640820,   85,    0
  4970,132733,19640821,   85,    0
  4970,132733,19640822,   74,    0
  4970,132733,19640823,   92,    0
  4970,132733,19640824,  124,    0
  4970,132733,19640825,  145,    0
  4970,132733,19640826,  176,    0
  4970,132733,19640827,  190,    0
  4970,132733,19640828,  181,    0
  4970,132733,19640829,  116,    0
  4970,132733,19640830,   55,    0
  4970,132733,19640831,   65,    0
  4970,132733,19640901,   64,    0
  4970,132733,19640902,   78,    0
  4970,132733,19640903,  104,    0
  4970,132733,19640904,  161,    0
  4970,132733,19640905,  160,    0
  4970,132733,19640906,  121,    0
  4970,132733,19640907,  102,    0
  4970,132733,19640908,  102,    0
  4970,132733,19640909,  109,    0
  4970,132733,19640910,  141,    0
  4970,132733,19640911,  138,    0
  4970,132733,19640912,  101,    0
  4970,132733,19640913,   65,    0
  4970,132733,19640914,  118,    0
  4970,132733,19640915,  137,    0
  4970,132733,19640916,  122,    0
  4970,132733,19640917,   98,    0
  4970,132733,19640918,   77,    0
  4970,132733,19640919,   90,    0
  4970,132733,19640920,   73,    0
  4970,132733,19640921,   53,    0
  4970,132733,19640922,   23,    0
  4970,132733,19640923,   64,    0
  4970,132733,19640924,   70,    0
  4970,132733,19640925,   94,    0
  4970,132733,19640926,  124,    0
  4970,132733,19640927,  100,    0
  4970,132733,19640928,   67,    0
  4970,132733,19640929,   81,    0
  4970,132733,19640930,   76,    0
  4970,132733,19641001,   66,    0
  4970,132733,19641002,   82,    0
  4970,132733,19641003,   82,    0
  4970,132733,19641004,   74,    0
  4970,132733,19641005,   64,    0
  4970,132733,19641006,   83,    0
  4970,132733,19641007,  124,    0
  4970,132733,19641008,   66,    0
  4970,132733,19641009,   44,    0
  4970,132733,19641010,   43,    0
  4970,132733,19641011,   39,    0
  4970,132733,19641012,   36,    0
  4970,132733,19641013,   12,    0
  4970,132733,19641014,   12,    0
  4970,132733,19641015,   35,    0
  4970,132733,19641016,   53,    0
  4970,132733,19641017,   43,    0
  4970,132733,19641018,   50,    0
  4970,132733,19641019,   31,    0
  4970,132733,19641020,    2,    0
  4970,132733,19641021,   -6,    0
  4970,132733,19641022,   -6,    0
  4970,132733,19641023,   10,    0
  4970,132733,19641024,    3,    0
  4970,132733,19641025,    0,    0
  4970,132733,19641026,   -9,    0
  4970,132733,19641027,   -3,    0
  4970,132733,19641028,   27,    0
  4970,132733,19641029,   58,    0
  4970,132733,19641030,   67,    0
  4970,132733,19641031,   59,    0
  4970,132733,19641101,   50,    0
  4970,132733,19641102,   23,    0
  4970,132733,19641103,    9,    0
  4970,132733,19641104,    4,    0
  4970,132733,19641105,   -5,    0
  4970,132733,19641106,  -22,    0
  4970,132733,19641107,   -9,    0
  4970,132733,19641108,   -3,    0
  4970,132733,19641109,    2,    0
  4970,132733,19641110,   -6,    0
  4970,132733,19641111,   12,    0
  4970,132733,19641112,   38,    0
  4970,132733,19641113,   46,    0
  4970,132733,19641114,   76,    0
  4970,132733,19641115,   58,    0
  4970,132733,19641116,   44,    0
  4970,132733,19641117,   57,    0
  4970,132733,19641118,   60,    0
  4970,132733,19641119,   54,    0
  4970,132733,19641120,   60,    0
  4970,132733,19641121,   59,    0
  4970,132733,19641122,   18,    0
  4970,132733,19641123,   14,    0
  4970,132733,19641124,   33,    0
  4970,132733,19641125,   56,    0
  4970,132733,19641126,   70,    0
  4970,132733,19641127,   36,    0
  4970,132733,19641128,   -1,    0
  4970,132733,19641129,  -18,    0
  4970,132733,19641130,  -34,    0
  4970,132733,19641201,  -20,    0
  4970,132733,19641202,  -36,    0
  4970,132733,19641203,  -49,    0
  4970,132733,19641204,  -34,    0
  4970,132733,19641205,  -19,    0
  4970,132733,19641206,  -19,    0
  4970,132733,19641207,   34,    0
  4970,132733,19641208,   18,    0
  4970,132733,19641209,   56,    0
  4970,132733,19641210,   42,    0
  4970,132733,19641211,  -17,    0
  4970,132733,19641212,  -17,    0
  4970,132733,19641213,   11,    0
  4970,132733,19641214,   19,    0
  4970,132733,19641215,   53,    0
  4970,132733,19641216,   29,    0
  4970,132733,19641217,   10,    0
  4970,132733,19641218,  -10,    0
  4970,132733,19641219,   -8,    0
  4970,132733,19641220,  -29,    0
  4970,132733,19641221,  -45,    0
  4970,132733,19641222,  -33,    0
  4970,132733,19641223,  -54,    0
  4970,132733,19641224,  -98,    0
  4970,132733,19641225, -102,    0
  4970,132733,19641226,  -67,    0
  4970,132733,19641227,  -88,    0
  4970,132733,19641228,  -88,    0
  4970,132733,19641229, -114,    0
  4970,132733,19641230, -113,    0
  4970,132733,19641231,    7,    0
  4970,132733,19650101,   14,    0
  4970,132733,19650102,   -4,    0
  4970,132733,19650103,  -22,    0
  4970,132733,19650104,  -43,    0
  4970,132733,19650105,  -59,    0
  4970,132733,19650106,  -20,    0
  4970,132733,19650107,   -1,    0
  4970,132733,19650108,    4,    0
  4970,132733,19650109,   10,    0
  4970,132733,19650110,   28,    0
  4970,132733,19650111,    7,    0
  4970,132733,19650112,   26,    0
  4970,132733,19650113,   14,    0
  4970,132733,19650114,    2,    0
  4970,132733,19650115,    2,    0
  4970,132733,19650116,   -6,    0
  4970,132733,19650117,    0,    0
  4970,132733,19650118,   -6,    0
  4970,132733,19650119,  -27,    0
  4970,132733,19650120,  -42,    0
  4970,132733,19650121,  -38,    0
  4970,132733,19650122,  -21,    0
  4970,132733,19650123,   -4,    0
  4970,132733,19650124,    4,    0
  4970,132733,19650125,    7,    0
  4970,132733,19650126,  -31,    0
  4970,132733,19650127,  -42,    0
  4970,132733,19650128,  -38,    0
  4970,132733,19650129,  -19,    0
  4970,132733,19650130,   24,    0
  4970,132733,19650131,  -10,    0
  4970,132733,19650201,  -56,    0
  4970,132733,19650202,  -65,    0
  4970,132733,19650203,  -68,    0
  4970,132733,19650204,  -19,    0
  4970,132733,19650205,   -2,    0
  4970,132733,19650206,  -10,    0
  4970,132733,19650207,  -19,    0
  4970,132733,19650208,  -39,    0
  4970,132733,19650209,  -75,    0
  4970,132733,19650210, -102,    0
  4970,132733,19650211,  -10,    0
  4970,132733,19650212,   -2,    0
  4970,132733,19650213,   -4,    0
  4970,132733,19650214,  -27,    0
  4970,132733,19650215,  -28,    0
  4970,132733,19650216,  -56,    0
  4970,132733,19650217,  -75,    0
  4970,132733,19650218,  -95,    0
  4970,132733,19650219,  -96,    0
  4970,132733,19650220,  -66,    0
  4970,132733,19650221,  -91,    0
  4970,132733,19650222, -116,    0
  4970,132733,19650223,  -55,    0
  4970,132733,19650224,  -51,    0
  4970,132733,19650225,  -56,    0
  4970,132733,19650226,  -41,    0
  4970,132733,19650227,  -41,    0
  4970,132733,19650228,  -24,    0
  4970,132733,19650301,  -51,    0
  4970,132733,19650302,  -52,    0
  4970,132733,19650303,  -78,    0
  4970,132733,19650304, -100,    0
  4970,132733,19650305,  -52,    0
  4970,132733,19650306,  -38,    0
  4970,132733,19650307,  -58,    0
  4970,132733,19650308,  -83,    0
  4970,132733,19650309,  -33,    0
  4970,132733,19650310,  -61,    0
  4970,132733,19650311,  -46,    0
  4970,132733,19650312,    3,    0
  4970,132733,19650313,    9,    0
  4970,132733,19650314,   48,    0
  4970,132733,19650315,   62,    0
  4970,132733,19650316,   64,    0
  4970,132733,19650317,   33,    0
  4970,132733,19650318,   44,    0
  4970,132733,19650319,   35,    0
  4970,132733,19650320,   25,    0
  4970,132733,19650321,   45,    0
  4970,132733,19650322,   12,    0
  4970,132733,19650323,   28,    0
  4970,132733,19650324,   54,    0
  4970,132733,19650325,   15,    0
  4970,132733,19650326,   35,    0
  4970,132733,19650327,   28,    0
  4970,132733,19650328,   54,    0
  4970,132733,19650329,   48,    0
  4970,132733,19650330,   57,    0
  4970,132733,19650331,   12,    0
  4970,132733,19650401,   34,    0
  4970,132733,19650402,   21,    0
  4970,132733,19650403,   35,    0
  4970,132733,19650404,   80,    0
  4970,132733,19650405,   68,    0
  4970,132733,19650406,   84,    0
  4970,132733,19650407,   38,    0
  4970,132733,19650408,   36,    0
  4970,132733,19650409,   22,    0
  4970,132733,19650410,   10,    0
  4970,132733,19650411,   54,    0
  4970,132733,19650412,   34,    0
  4970,132733,19650413,   14,    0
  4970,132733,19650414,   -1,    0
  4970,132733,19650415,   34,    0
  4970,132733,19650416,   42,    0
  4970,132733,19650417,   16,    0
  4970,132733,19650418,   14,    0
  4970,132733,19650419,   -2,    0
  4970,132733,19650420,  -21,    0
  4970,132733,19650421,   16,    0
  4970,132733,19650422,   42,    0
  4970,132733,19650423,   21,    0
  4970,132733,19650424,   38,    0
  4970,132733,19650425,   27,    0
  4970,132733,19650426,   10,    0
  4970,132733,19650427,    7,    0
  4970,132733,19650428,    8,    0
  4970,132733,19650429,   26,    0
  4970,132733,19650430,   40,    0
  4970,132733,19650501,   44,    0
  4970,132733,19650502,   81,    0
  4970,132733,19650503,   97,    0
  4970,132733,19650504,   98,    0
  4970,132733,19650505,   63,    0
  4970,132733,19650506,   56,    0
  4970,132733,19650507,   53,    0
  4970,132733,19650508,   86,    0
  4970,132733,19650509,   90,    0
  4970,132733,19650510,   64,    0
  4970,132733,19650511,   34,    0
  4970,132733,19650512,   24,    0
  4970,132733,19650513,   66,    0
  4970,132733,19650514,  102,    0
  4970,132733,19650515,  134,    0
  4970,132733,19650516,  115,    0
  4970,132733,19650517,   92,    0
  4970,132733,19650518,   97,    0
  4970,132733,19650519,   36,    0
  4970,132733,19650520,   -8,    0
  4970,132733,19650521,   17,    0
  4970,132733,19650522,   46,    0
  4970,132733,19650523,   98,    0
  4970,132733,19650524,   96,    0
  4970,132733,19650525,   84,    0
  4970,132733,19650526,   61,    0
  4970,132733,19650527,   72,    0
  4970,132733,19650528,   78,    0
  4970,132733,19650529,   66,    0
  4970,132733,19650530,   62,    0
  4970,132733,19650531,   68,    0
  4970,132733,19650601,   66,    0
  4970,132733,19650602,   76,    0
  4970,132733,19650603,   66,    0
  4970,132733,19650604,   90,    0
  4970,132733,19650605,  104,    0
  4970,132733,19650606,  102,    0
  4970,132733,19650607,   82,    0
  4970,132733,19650608,  100,    0
  4970,132733,19650609,   85,    0
  4970,132733,19650610,   92,    0
  4970,132733,19650611,   75,    0
  4970,132733,19650612,   72,    0
  4970,132733,19650613,  124,    0
  4970,132733,19650614,  122,    0
  4970,132733,19650615,  118,    0
  4970,132733,19650616,  167,    0
  4970,132733,19650617,   98,    0
  4970,132733,19650618,   96,    0
  4970,132733,19650619,  122,    0
  4970,132733,19650620,   94,    0
  4970,132733,19650621,  121,    0
  4970,132733,19650622,  138,    0
  4970,132733,19650623,   92,    0
  4970,132733,19650624,  112,    0
  4970,132733,19650625,  122,    0
  4970,132733,19650626,  143,    0
  4970,132733,19650627,   84,    0
  4970,132733,19650628,   80,    0
  4970,132733,19650629,  100,    0
  4970,132733,19650630,  140,    0
  4970,132733,19650701,  118,    0
  4970,132733,19650702,   58,    0
  4970,132733,19650703,   85,    0
  4970,132733,19650704,   63,    0
  4970,132733,19650705,   54,    0
  4970,132733,19650706,   75,    0
  4970,132733,19650707,   86,    0
  4970,132733,19650708,   76,    0
  4970,132733,19650709,   72,    0
  4970,132733,19650710,   68,    0
  4970,132733,19650711,  104,    0
  4970,132733,19650712,  144,    0
  4970,132733,19650713,  134,    0
  4970,132733,19650714,  166,    0
  4970,132733,19650715,  114,    0
  4970,132733,19650716,  137,    0
  4970,132733,19650717,  119,    0
  4970,132733,19650718,  126,    0
  4970,132733,19650719,  134,    0
  4970,132733,19650720,  136,    0
  4970,132733,19650721,  123,    0
  4970,132733,19650722,  100,    0
  4970,132733,19650723,  107,    0
  4970,132733,19650724,  107,    0
  4970,132733,19650725,  108,    0
  4970,132733,19650726,   94,    0
  4970,132733,19650727,  113,    0
  4970,132733,19650728,  104,    0
  4970,132733,19650729,  121,    0
  4970,132733,19650730,  110,    0
  4970,132733,19650731,   78,    0
  4970,132733,19650801,   61,    0
  4970,132733,19650802,   73,    0
  4970,132733,19650803,  108,    0
  4970,132733,19650804,  117,    0
  4970,132733,19650805,  118,    0
  4970,132733,19650806,  166,    0
  4970,132733,19650807,  149,    0
  4970,132733,19650808,   95,    0
  4970,132733,19650809,   64,    0
  4970,132733,19650810,  106,    0
  4970,132733,19650811,  100,    0
  4970,132733,19650812,  108,    0
  4970,132733,19650813,  103,    0
  4970,132733,19650814,  132,    0
  4970,132733,19650815,  122,    0
  4970,132733,19650816,  127,    0
  4970,132733,19650817,  123,    0
  4970,132733,19650818,  115,    0
  4970,132733,19650819,  130,    0
  4970,132733,19650820,  134,    0
  4970,132733,19650821,  123,    0
  4970,132733,19650822,  114,    0
  4970,132733,19650823,  104,    0
  4970,132733,19650824,   74,    0
  4970,132733,19650825,   76,    0
  4970,132733,19650826,   76,    0
  4970,132733,19650827,   96,    0
  4970,132733,19650828,   70,    0
  4970,132733,19650829,  108,    0
  4970,132733,19650830,   60,    0
  4970,132733,19650831,   70,    0
  4970,132733,19650901,   77,    0
  4970,132733,19650902,   88,    0
  4970,132733,19650903,   88,    0
  4970,132733,19650904,   95,    0
  4970,132733,19650905,   82,    0
  4970,132733,19650906,   77,    0
  4970,132733,19650907,   77,    0
  4970,132733,19650908,  107,    0
  4970,132733,19650909,  102,    0
  4970,132733,19650910,   78,    0
  4970,132733,19650911,   62,    0
  4970,132733,19650912,   74,    0
  4970,132733,19650913,   78,    0
  4970,132733,19650914,   78,    0
  4970,132733,19650915,   79,    0
  4970,132733,19650916,  113,    0
  4970,132733,19650917,  135,    0
  4970,132733,19650918,   97,    0
  4970,132733,19650919,   66,    0
  4970,132733,19650920,   60,    0
  4970,132733,19650921,   70,    0
  4970,132733,19650922,   77,    0
  4970,132733,19650923,   98,    0
  4970,132733,19650924,  119,    0
  4970,132733,19650925,  126,    0
  4970,132733,19650926,  102,    0
  4970,132733,19650927,   64,    0
  4970,132733,19650928,   83,    0
  4970,132733,19650929,   76,    0
  4970,132733,19650930,   88,    0
  4970,132733,19651001,  100,    0
  4970,132733,19651002,   91,    0
  4970,132733,19651003,   54,    0
  4970,132733,19651004,   98,    0
  4970,132733,19651005,  116,    0
  4970,132733,19651006,   95,    0
  4970,132733,19651007,   96,    0
  4970,132733,19651008,   94,    0
  4970,132733,19651009,   65,    0
  4970,132733,19651010,   24,    0
  4970,132733,19651011,   40,    0
  4970,132733,19651012,   47,    0
  4970,132733,19651013,   60,    0
  4970,132733,19651014,   43,    0
  4970,132733,19651015,   84,    0
  4970,132733,19651016,   54,    0
  4970,132733,19651017,   40,    0
  4970,132733,19651018,   22,    0
  4970,132733,19651019,   39,    0
  4970,132733,19651020,   36,    0
  4970,132733,19651021,   27,    0
  4970,132733,19651022,   13,    0
  4970,132733,19651023,    2,    0
  4970,132733,19651024,   23,    0
  4970,132733,19651025,   28,    0
