EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 21-12-2020
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : Maximum temperature in 0.1 &#176;C
30-34 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 132734) of station Deuselbach, GERMANY (STAID:   4970)

 STAID,    SOUID,    DATE,   TX, Q_TX
  4970,132734,19641029,   83,    0
  4970,132734,19641030,   77,    0
  4970,132734,19641031,   70,    0
  4970,132734,19641101,   76,    0
  4970,132734,19641102,   62,    0
  4970,132734,19641103,   50,    0
  4970,132734,19641104,   44,    0
  4970,132734,19641105,   49,    0
  4970,132734,19641106,    4,    0
  4970,132734,19641107,   51,    0
  4970,132734,19641108,   74,    0
  4970,132734,19641109,   54,    0
  4970,132734,19641110,   38,    0
  4970,132734,19641111,   76,    0
  4970,132734,19641112,   65,    0
  4970,132734,19641113,   78,    0
  4970,132734,19641114,  117,    0
  4970,132734,19641115,  120,    0
  4970,132734,19641116,  102,    0
  4970,132734,19641117,  103,    0
  4970,132734,19641118,  104,    0
  4970,132734,19641119,   86,    0
  4970,132734,19641120,   80,    0
  4970,132734,19641121,   72,    0
  4970,132734,19641122,   65,    0
  4970,132734,19641123,   48,    0
  4970,132734,19641124,   61,    0
  4970,132734,19641125,   76,    0
  4970,132734,19641126,   91,    0
  4970,132734,19641127,   82,    0
  4970,132734,19641128,   36,    0
  4970,132734,19641129,   27,    0
  4970,132734,19641130,    3,    0
  4970,132734,19641201,    3,    0
  4970,132734,19641202,  -11,    0
  4970,132734,19641203,    0,    0
  4970,132734,19641204,   -8,    0
  4970,132734,19641205,    0,    0
  4970,132734,19641206,   48,    0
  4970,132734,19641207,   50,    0
  4970,132734,19641208,   76,    0
  4970,132734,19641209,   85,    0
  4970,132734,19641210,   96,    0
  4970,132734,19641211,   73,    0
  4970,132734,19641212,   30,    0
  4970,132734,19641213,   50,    0
  4970,132734,19641214,   66,    0
  4970,132734,19641215,   74,    0
  4970,132734,19641216,   66,    0
  4970,132734,19641217,   48,    0
  4970,132734,19641218,   57,    0
  4970,132734,19641219,   15,    0
  4970,132734,19641220,   -7,    0
  4970,132734,19641221,  -22,    0
  4970,132734,19641222,   -4,    0
  4970,132734,19641223,   -1,    0
  4970,132734,19641224,  -16,    0
  4970,132734,19641225,  -24,    0
  4970,132734,19641226,  -39,    0
  4970,132734,19641227,  -44,    0
  4970,132734,19641228,  -66,    0
  4970,132734,19641229,  -52,    0
  4970,132734,19641230,   26,    0
  4970,132734,19641231,   48,    0
  4970,132734,19650101,   41,    0
  4970,132734,19650102,   17,    0
  4970,132734,19650103,    5,    0
  4970,132734,19650104,  -15,    0
  4970,132734,19650105,   -8,    0
  4970,132734,19650106,    5,    0
  4970,132734,19650107,   15,    0
  4970,132734,19650108,   38,    0
  4970,132734,19650109,   35,    0
  4970,132734,19650110,   54,    0
  4970,132734,19650111,   76,    0
  4970,132734,19650112,   68,    0
  4970,132734,19650113,   54,    0
  4970,132734,19650114,   31,    0
  4970,132734,19650115,   24,    0
  4970,132734,19650116,   20,    0
  4970,132734,19650117,   84,    0
  4970,132734,19650118,   25,    0
  4970,132734,19650119,    5,    0
  4970,132734,19650120,  -13,    0
  4970,132734,19650121,   -5,    0
  4970,132734,19650122,   16,    0
  4970,132734,19650123,   20,    0
  4970,132734,19650124,   17,    0
  4970,132734,19650125,   27,    0
  4970,132734,19650126,   14,    0
  4970,132734,19650127,  -23,    0
  4970,132734,19650128,   -9,    0
  4970,132734,19650129,   45,    0
  4970,132734,19650130,   62,    0
  4970,132734,19650131,   28,    0
  4970,132734,19650201,   12,    0
  4970,132734,19650202,  -12,    0
  4970,132734,19650203,  -11,    0
  4970,132734,19650204,   16,    0
  4970,132734,19650205,   14,    0
  4970,132734,19650206,    6,    0
  4970,132734,19650207,   17,    0
  4970,132734,19650208,    7,    0
  4970,132734,19650209,  -28,    0
  4970,132734,19650210,  -10,    0
  4970,132734,19650211,   22,    0
  4970,132734,19650212,   13,    0
  4970,132734,19650213,   20,    0
  4970,132734,19650214,    6,    0
  4970,132734,19650215,   -7,    0
  4970,132734,19650216,  -13,    0
  4970,132734,19650217,  -26,    0
  4970,132734,19650218,  -36,    0
  4970,132734,19650219,  -31,    0
  4970,132734,19650220,  -36,    0
  4970,132734,19650221,  -34,    0
  4970,132734,19650222,  -18,    0
  4970,132734,19650223,   -1,    0
  4970,132734,19650224,   -3,    0
  4970,132734,19650225,   10,    0
  4970,132734,19650226,   14,    0
  4970,132734,19650227,    2,    0
  4970,132734,19650228,   21,    0
  4970,132734,19650301,    6,    0
  4970,132734,19650302,  -14,    0
  4970,132734,19650303,  -46,    0
  4970,132734,19650304,  -16,    0
  4970,132734,19650305,   21,    0
  4970,132734,19650306,    0,    0
  4970,132734,19650307,   -1,    0
  4970,132734,19650308,    0,    0
  4970,132734,19650309,   20,    0
  4970,132734,19650310,   22,    0
  4970,132734,19650311,   71,    0
  4970,132734,19650312,   90,    0
  4970,132734,19650313,  120,    0
  4970,132734,19650314,   82,    0
  4970,132734,19650315,   97,    0
  4970,132734,19650316,   99,    0
  4970,132734,19650317,   99,    0
  4970,132734,19650318,   82,    0
  4970,132734,19650319,   70,    0
  4970,132734,19650320,   84,    0
  4970,132734,19650321,   99,    0
  4970,132734,19650322,   60,    0
  4970,132734,19650323,  105,    0
  4970,132734,19650324,   90,    0
  4970,132734,19650325,   88,    0
  4970,132734,19650326,   76,    0
  4970,132734,19650327,   86,    0
  4970,132734,19650328,  143,    0
  4970,132734,19650329,  164,    0
  4970,132734,19650330,  158,    0
  4970,132734,19650331,  128,    0
  4970,132734,19650401,  136,    0
  4970,132734,19650402,  165,    0
  4970,132734,19650403,  162,    0
  4970,132734,19650404,  154,    0
  4970,132734,19650405,  174,    0
  4970,132734,19650406,  148,    0
  4970,132734,19650407,  111,    0
  4970,132734,19650408,  111,    0
  4970,132734,19650409,  101,    0
  4970,132734,19650410,  121,    0
  4970,132734,19650411,  105,    0
  4970,132734,19650412,   83,    0
  4970,132734,19650413,   67,    0
  4970,132734,19650414,   86,    0
  4970,132734,19650415,   70,    0
  4970,132734,19650416,   90,    0
  4970,132734,19650417,   78,    0
  4970,132734,19650418,   82,    0
  4970,132734,19650419,   36,    0
  4970,132734,19650420,   37,    0
  4970,132734,19650421,   45,    0
  4970,132734,19650422,   75,    0
  4970,132734,19650423,   64,    0
  4970,132734,19650424,   92,    0
  4970,132734,19650425,   91,    0
  4970,132734,19650426,   76,    0
  4970,132734,19650427,   74,    0
  4970,132734,19650428,   84,    0
  4970,132734,19650429,   46,    0
  4970,132734,19650430,  118,    0
  4970,132734,19650501,  150,    0
  4970,132734,19650502,  172,    0
  4970,132734,19650503,  140,    0
  4970,132734,19650504,  150,    0
  4970,132734,19650505,  100,    0
  4970,132734,19650506,   96,    0
  4970,132734,19650507,  115,    0
  4970,132734,19650508,  137,    0
  4970,132734,19650509,  138,    0
  4970,132734,19650510,  105,    0
  4970,132734,19650511,  115,    0
  4970,132734,19650512,  168,    0
  4970,132734,19650513,  201,    0
  4970,132734,19650514,  245,    0
  4970,132734,19650515,  232,    0
  4970,132734,19650516,  184,    0
  4970,132734,19650517,  173,    0
  4970,132734,19650518,  152,    0
  4970,132734,19650519,  107,    0
  4970,132734,19650520,  106,    0
  4970,132734,19650521,  136,    0
  4970,132734,19650522,  167,    0
  4970,132734,19650523,  175,    0
  4970,132734,19650524,  173,    0
  4970,132734,19650525,  164,    0
  4970,132734,19650526,  148,    0
  4970,132734,19650527,  111,    0
  4970,132734,19650528,  103,    0
  4970,132734,19650529,  156,    0
  4970,132734,19650530,  157,    0
  4970,132734,19650531,  119,    0
  4970,132734,19650601,   92,    0
  4970,132734,19650602,  158,    0
  4970,132734,19650603,  158,    0
  4970,132734,19650604,  172,    0
  4970,132734,19650605,  135,    0
  4970,132734,19650606,  143,    0
  4970,132734,19650607,  178,    0
  4970,132734,19650608,  137,    0
  4970,132734,19650609,  107,    0
  4970,132734,19650610,  172,    0
  4970,132734,19650611,  140,    0
  4970,132734,19650612,  187,    0
  4970,132734,19650613,  180,    0
  4970,132734,19650614,  203,    0
  4970,132734,19650615,  228,    0
  4970,132734,19650616,  212,    0
  4970,132734,19650617,  171,    0
  4970,132734,19650618,  178,    0
  4970,132734,19650619,  196,    0
  4970,132734,19650620,  222,    0
  4970,132734,19650621,  248,    0
  4970,132734,19650622,  191,    0
  4970,132734,19650623,  200,    0
  4970,132734,19650624,  198,    0
  4970,132734,19650625,  254,    0
  4970,132734,19650626,  220,    0
  4970,132734,19650627,  176,    0
  4970,132734,19650628,  205,    0
  4970,132734,19650629,  234,    0
  4970,132734,19650630,  287,    0
  4970,132734,19650701,  170,    0
  4970,132734,19650702,  186,    0
  4970,132734,19650703,  142,    0
  4970,132734,19650704,  140,    0
  4970,132734,19650705,  140,    0
  4970,132734,19650706,  155,    0
  4970,132734,19650707,  200,    0
  4970,132734,19650708,  144,    0
  4970,132734,19650709,  146,    0
  4970,132734,19650710,  165,    0
  4970,132734,19650711,  199,    0
  4970,132734,19650712,  214,    0
  4970,132734,19650713,  271,    0
  4970,132734,19650714,  242,    0
  4970,132734,19650715,  223,    0
  4970,132734,19650716,  170,    0
  4970,132734,19650717,  137,    0
  4970,132734,19650718,  164,    0
  4970,132734,19650719,  197,    0
  4970,132734,19650720,  222,    0
  4970,132734,19650721,  175,    0
  4970,132734,19650722,  186,    0
  4970,132734,19650723,  185,    0
  4970,132734,19650724,  184,    0
  4970,132734,19650725,  192,    0
  4970,132734,19650726,  173,    0
  4970,132734,19650727,  151,    0
  4970,132734,19650728,  170,    0
  4970,132734,19650729,  162,    0
  4970,132734,19650730,  170,    0
  4970,132734,19650731,  139,    0
  4970,132734,19650801,  172,    0
  4970,132734,19650802,  174,    0
  4970,132734,19650803,  174,    0
  4970,132734,19650804,  202,    0
  4970,132734,19650805,  261,    0
  4970,132734,19650806,  229,    0
  4970,132734,19650807,  206,    0
  4970,132734,19650808,  165,    0
  4970,132734,19650809,  185,    0
  4970,132734,19650810,  197,    0
  4970,132734,19650811,  202,    0
  4970,132734,19650812,  204,    0
  4970,132734,19650813,  214,    0
  4970,132734,19650814,  220,    0
  4970,132734,19650815,  183,    0
  4970,132734,19650816,  220,    0
  4970,132734,19650817,  227,    0
  4970,132734,19650818,  232,    0
  4970,132734,19650819,  230,    0
  4970,132734,19650820,  232,    0
  4970,132734,19650821,  200,    0
  4970,132734,19650822,  152,    0
  4970,132734,19650823,  173,    0
  4970,132734,19650824,  184,    0
  4970,132734,19650825,  145,    0
  4970,132734,19650826,  140,    0
  4970,132734,19650827,  173,    0
  4970,132734,19650828,  193,    0
  4970,132734,19650829,  192,    0
  4970,132734,19650830,  170,    0
  4970,132734,19650831,  144,    0
  4970,132734,19650901,  116,    0
  4970,132734,19650902,  132,    0
  4970,132734,19650903,  134,    0
  4970,132734,19650904,  156,    0
  4970,132734,19650905,  134,    0
  4970,132734,19650906,  115,    0
  4970,132734,19650907,  126,    0
  4970,132734,19650908,  169,    0
  4970,132734,19650909,  156,    0
  4970,132734,19650910,  144,    0
  4970,132734,19650911,  118,    0
  4970,132734,19650912,  125,    0
  4970,132734,19650913,  108,    0
  4970,132734,19650914,  135,    0
  4970,132734,19650915,  178,    0
  4970,132734,19650916,  207,    0
  4970,132734,19650917,  222,    0
  4970,132734,19650918,  193,    0
  4970,132734,19650919,  145,    0
  4970,132734,19650920,  165,    0
  4970,132734,19650921,  166,    0
  4970,132734,19650922,  220,    0
  4970,132734,19650923,  205,    0
  4970,132734,19650924,  207,    0
  4970,132734,19650925,  210,    0
  4970,132734,19650926,  149,    0
  4970,132734,19650927,  174,    0
  4970,132734,19650928,  111,    0
  4970,132734,19650929,  137,    0
  4970,132734,19650930,  162,    0
  4970,132734,19651001,  151,    0
  4970,132734,19651002,  140,    0
  4970,132734,19651003,  157,    0
  4970,132734,19651004,  191,    0
  4970,132734,19651005,  155,    0
  4970,132734,19651006,  201,    0
  4970,132734,19651007,  205,    0
  4970,132734,19651008,  142,    0
  4970,132734,19651009,  110,    0
  4970,132734,19651010,  120,    0
  4970,132734,19651011,  159,    0
  4970,132734,19651012,  153,    0
  4970,132734,19651013,  178,    0
  4970,132734,19651014,  169,    0
  4970,132734,19651015,  169,    0
  4970,132734,19651016,  134,    0
  4970,132734,19651017,  110,    0
  4970,132734,19651018,  129,    0
  4970,132734,19651019,  106,    0
  4970,132734,19651020,  111,    0
  4970,132734,19651021,  110,    0
  4970,132734,19651022,   94,    0
  4970,132734,19651023,  126,    0
  4970,132734,19651024,  117,    0
  4970,132734,19651025,  144,    0
  4970,132734,19651026,  180,    0
  4970,132734,19651027,  120,    0
  4970,132734,19651028,  150,    0
  4970,132734,19651029,  130,    0
  4970,132734,19651030,  112,    0
  4970,132734,19651031,   93,    0
  4970,132734,19651101,  114,    0
  4970,132734,19651102,  114,    0
  4970,132734,19651103,   58,    0
  4970,132734,19651104,   34,    0
  4970,132734,19651105,   54,    0
  4970,132734,19651106,   67,    0
  4970,132734,19651107,  173,    0
  4970,132734,19651108,  147,    0
  4970,132734,19651109,  128,    0
  4970,132734,19651110,   82,    0
  4970,132734,19651111,   59,    0
  4970,132734,19651112,   39,    0
  4970,132734,19651113,  -16,    0
  4970,132734,19651114,  -26,    0
  4970,132734,19651115,  -30,    0
  4970,132734,19651116,  -47,    0
  4970,132734,19651117,   17,    0
  4970,132734,19651118,   50,    0
  4970,132734,19651119,   72,    0
  4970,132734,19651120,   68,    0
  4970,132734,19651121,   69,    0
  4970,132734,19651122,  -25,    0
  4970,132734,19651123,  -23,    0
  4970,132734,19651124,   12,    0
  4970,132734,19651125,   23,    0
  4970,132734,19651126,   36,    0
  4970,132734,19651127,   47,    0
  4970,132734,19651128,   44,    0
  4970,132734,19651129,   65,    0
  4970,132734,19651130,   64,    0
  4970,132734,19651201,    9,    0
  4970,132734,19651202,   39,    0
  4970,132734,19651203,   45,    0
  4970,132734,19651204,   30,    0
  4970,132734,19651205,  102,    0
  4970,132734,19651206,   62,    0
  4970,132734,19651207,   24,    0
  4970,132734,19651208,   20,    0
  4970,132734,19651209,   33,    0
  4970,132734,19651210,   48,    0
  4970,132734,19651211,   10,    0
  4970,132734,19651212,   40,    0
  4970,132734,19651213,   79,    0
  4970,132734,19651214,   44,    0
  4970,132734,19651215,   50,    0
  4970,132734,19651216,   49,    0
  4970,132734,19651217,   88,    0
  4970,132734,19651218,   98,    0
  4970,132734,19651219,  103,    0
  4970,132734,19651220,   92,    0
  4970,132734,19651221,   62,    0
  4970,132734,19651222,   31,    0
  4970,132734,19651223,   36,    0
  4970,132734,19651224,   55,    0
  4970,132734,19651225,   54,    0
  4970,132734,19651226,   45,    0
  4970,132734,19651227,   20,    0
  4970,132734,19651228,    1,    0
  4970,132734,19651229,    3,    0
  4970,132734,19651230,   21,    0
  4970,132734,19651231,   44,    0
  4970,132734,19660101,   85,    0
  4970,132734,19660102,   55,    0
  4970,132734,19660103,   40,    0
  4970,132734,19660104,   10,    0
  4970,132734,19660105,   10,    0
  4970,132734,19660106,  -12,    0
  4970,132734,19660107,   42,    0
  4970,132734,19660108,   58,    0
  4970,132734,19660109,  -23,    0
  4970,132734,19660110,  -38,    0
  4970,132734,19660111,  -73,    0
  4970,132734,19660112,  -70,    0
  4970,132734,19660113,  -50,    0
  4970,132734,19660114,  -70,    0
  4970,132734,19660115,  -84,    0
  4970,132734,19660116,  -94,    0
  4970,132734,19660117,  -90,    0
  4970,132734,19660118, -102,    0
  4970,132734,19660119,  -61,    0
  4970,132734,19660120,  -14,    0
  4970,132734,19660121,   24,    0
  4970,132734,19660122,   46,    0
  4970,132734,19660123,   55,    0
  4970,132734,19660124,   29,    0
  4970,132734,19660125,   34,    0
  4970,132734,19660126,   50,    0
  4970,132734,19660127,   55,    0
  4970,132734,19660128,   63,    0
  4970,132734,19660129,  115,    0
  4970,132734,19660130,   95,    0
  4970,132734,19660131,   86,    0
  4970,132734,19660201,  100,    0
  4970,132734,19660202,  121,    0
  4970,132734,19660203,   82,    0
  4970,132734,19660204,   46,    0
  4970,132734,19660205,   96,    0
  4970,132734,19660206,  121,    0
  4970,132734,19660207,   84,    0
  4970,132734,19660208,  102,    0
  4970,132734,19660209,   88,    0
  4970,132734,19660210,   64,    0
  4970,132734,19660211,   82,    0
  4970,132734,19660212,   55,    0
  4970,132734,19660213,   24,    0
  4970,132734,19660214,   16,    0
  4970,132734,19660215,   26,    0
  4970,132734,19660216,   95,    0
  4970,132734,19660217,   48,    0
  4970,132734,19660218,   75,    0
  4970,132734,19660219,   92,    0
  4970,132734,19660220,  116,    0
  4970,132734,19660221,  100,    0
  4970,132734,19660222,  121,    0
  4970,132734,19660223,   84,    0
  4970,132734,19660224,   85,    0
  4970,132734,19660225,  125,    0
  4970,132734,19660226,  112,    0
  4970,132734,19660227,  114,    0
  4970,132734,19660228,   75,    0
  4970,132734,19660301,   65,    0
  4970,132734,19660302,   95,    0
  4970,132734,19660303,   61,    0
  4970,132734,19660304,   68,    0
  4970,132734,19660305,   52,    0
  4970,132734,19660306,   87,    0
  4970,132734,19660307,  120,    0
  4970,132734,19660308,  130,    0
  4970,132734,19660309,   79,    0
  4970,132734,19660310,   67,    0
  4970,132734,19660311,   57,    0
  4970,132734,19660312,   38,    0
  4970,132734,19660313,   15,    0
  4970,132734,19660314,   27,    0
  4970,132734,19660315,   50,    0
  4970,132734,19660316,   67,    0
  4970,132734,19660317,   66,    0
  4970,132734,19660318,   53,    0
  4970,132734,19660319,   69,    0
  4970,132734,19660320,   75,    0
  4970,132734,19660321,  104,    0
  4970,132734,19660322,   82,    0
  4970,132734,19660323,   65,    0
  4970,132734,19660324,   42,    0
  4970,132734,19660325,   12,    0
  4970,132734,19660326,   19,    0
  4970,132734,19660327,   90,    0
  4970,132734,19660328,   46,    0
  4970,132734,19660329,   24,    0
  4970,132734,19660330,   38,    0
  4970,132734,19660331,   68,    0
  4970,132734,19660401,  125,    0
  4970,132734,19660402,  125,    0
  4970,132734,19660403,  132,    0
  4970,132734,19660404,   69,    0
  4970,132734,19660405,  152,    0
  4970,132734,19660406,  130,    0
  4970,132734,19660407,  119,    0
  4970,132734,19660408,  117,    0
  4970,132734,19660409,  132,    0
  4970,132734,19660410,  115,    0
  4970,132734,19660411,  134,    0
  4970,132734,19660412,  137,    0
  4970,132734,19660413,  113,    0
  4970,132734,19660414,   72,    0
  4970,132734,19660415,  112,    0
  4970,132734,19660416,  110,    0
  4970,132734,19660417,  132,    0
  4970,132734,19660418,  104,    0
  4970,132734,19660419,  127,    0
  4970,132734,19660420,  128,    0
  4970,132734,19660421,   84,    0
  4970,132734,19660422,  122,    0
  4970,132734,19660423,  182,    0
  4970,132734,19660424,  140,    0
  4970,132734,19660425,  121,    0
  4970,132734,19660426,  168,    0
  4970,132734,19660427,  175,    0
  4970,132734,19660428,  123,    0
  4970,132734,19660429,  143,    0
  4970,132734,19660430,  183,    0
  4970,132734,19660501,  203,    0
  4970,132734,19660502,  229,    0
  4970,132734,19660503,  218,    0
  4970,132734,19660504,  172,    0
  4970,132734,19660505,  136,    0
  4970,132734,19660506,  124,    0
  4970,132734,19660507,  118,    0
  4970,132734,19660508,  109,    0
  4970,132734,19660509,  115,    0
  4970,132734,19660510,  136,    0
  4970,132734,19660511,  138,    0
  4970,132734,19660512,  203,    0
  4970,132734,19660513,  243,    0
  4970,132734,19660514,  223,    0
  4970,132734,19660515,  225,    0
  4970,132734,19660516,  239,    0
  4970,132734,19660517,  253,    0
  4970,132734,19660518,  188,    0
  4970,132734,19660519,  155,    0
  4970,132734,19660520,  142,    0
  4970,132734,19660521,  162,    0
  4970,132734,19660522,  237,    0
  4970,132734,19660523,  138,    0
  4970,132734,19660524,  153,    0
  4970,132734,19660525,  122,    0
  4970,132734,19660526,  108,    0
  4970,132734,19660527,  131,    0
  4970,132734,19660528,  109,    0
  4970,132734,19660529,  142,    0
  4970,132734,19660530,  160,    0
  4970,132734,19660531,  154,    0
  4970,132734,19660601,  186,    0
  4970,132734,19660602,  182,    0
  4970,132734,19660603,  202,    0
  4970,132734,19660604,  243,    0
  4970,132734,19660605,  231,    0
  4970,132734,19660606,  184,    0
  4970,132734,19660607,  221,    0
  4970,132734,19660608,  246,    0
  4970,132734,19660609,  261,    0
  4970,132734,19660610,  272,    0
  4970,132734,19660611,  283,    0
  4970,132734,19660612,  208,    0
  4970,132734,19660613,  234,    0
  4970,132734,19660614,  187,    0
  4970,132734,19660615,  245,    0
  4970,132734,19660616,  262,    0
  4970,132734,19660617,  268,    0
  4970,132734,19660618,  202,    0
  4970,132734,19660619,  149,    0
  4970,132734,19660620,  156,    0
  4970,132734,19660621,  157,    0
  4970,132734,19660622,  214,    0
  4970,132734,19660623,  196,    0
  4970,132734,19660624,  154,    0
  4970,132734,19660625,  146,    0
  4970,132734,19660626,  155,    0
  4970,132734,19660627,  155,    0
  4970,132734,19660628,  148,    0
  4970,132734,19660629,  112,    0
  4970,132734,19660630,  182,    0
  4970,132734,19660701,  198,    0
  4970,132734,19660702,  227,    0
  4970,132734,19660703,  260,    0
  4970,132734,19660704,  245,    0
  4970,132734,19660705,  199,    0
  4970,132734,19660706,  146,    0
  4970,132734,19660707,  150,    0
  4970,132734,19660708,  136,    0
  4970,132734,19660709,  202,    0
  4970,132734,19660710,  223,    0
  4970,132734,19660711,  180,    0
  4970,132734,19660712,  197,    0
  4970,132734,19660713,  223,    0
  4970,132734,19660714,  184,    0
  4970,132734,19660715,  147,    0
  4970,132734,19660716,  149,    0
  4970,132734,19660717,  154,    0
  4970,132734,19660718,  113,    0
  4970,132734,19660719,  162,    0
  4970,132734,19660720,  159,    0
  4970,132734,19660721,  204,    0
  4970,132734,19660722,  161,    0
  4970,132734,19660723,  198,    0
  4970,132734,19660724,  227,    0
  4970,132734,19660725,  172,    0
  4970,132734,19660726,  154,    0
  4970,132734,19660727,  185,    0
  4970,132734,19660728,  164,    0
  4970,132734,19660729,  184,    0
  4970,132734,19660730,  170,    0
  4970,132734,19660731,  173,    0
  4970,132734,19660801,  172,    0
  4970,132734,19660802,  153,    0
  4970,132734,19660803,  192,    0
  4970,132734,19660804,  181,    0
  4970,132734,19660805,  164,    0
  4970,132734,19660806,  164,    0
  4970,132734,19660807,  202,    0
  4970,132734,19660808,  171,    0
  4970,132734,19660809,  176,    0
  4970,132734,19660810,  239,    0
  4970,132734,19660811,  252,    0
  4970,132734,19660812,  294,    0
  4970,132734,19660813,  308,    0
  4970,132734,19660814,  258,    0
  4970,132734,19660815,  145,    0
  4970,132734,19660816,  149,    0
  4970,132734,19660817,  186,    0
  4970,132734,19660818,  220,    0
  4970,132734,19660819,  227,    0
  4970,132734,19660820,  220,    0
  4970,132734,19660821,  220,    0
  4970,132734,19660822,  170,    0
  4970,132734,19660823,  139,    0
  4970,132734,19660824,  151,    0
  4970,132734,19660825,  137,    0
  4970,132734,19660826,  145,    0
  4970,132734,19660827,  172,    0
  4970,132734,19660828,  182,    0
  4970,132734,19660829,  200,    0
  4970,132734,19660830,  176,    0
  4970,132734,19660831,  173,    0
  4970,132734,19660901,  166,    0
  4970,132734,19660902,  186,    0
  4970,132734,19660903,  181,    0
  4970,132734,19660904,  198,    0
  4970,132734,19660905,  177,    0
  4970,132734,19660906,  216,    0
  4970,132734,19660907,  215,    0
  4970,132734,19660908,  221,    0
  4970,132734,19660909,  200,    0
  4970,132734,19660910,  216,    0
  4970,132734,19660911,  237,    0
  4970,132734,19660912,  253,    0
  4970,132734,19660913,  193,    0
  4970,132734,19660914,  157,    0
  4970,132734,19660915,  141,    0
  4970,132734,19660916,  130,    0
  4970,132734,19660917,  141,    0
  4970,132734,19660918,  167,    0
  4970,132734,19660919,  177,    0
  4970,132734,19660920,  183,    0
  4970,132734,19660921,  195,    0
  4970,132734,19660922,  207,    0
  4970,132734,19660923,  184,    0
  4970,132734,19660924,  165,    0
  4970,132734,19660925,  152,    0
  4970,132734,19660926,  175,    0
  4970,132734,19660927,  172,    0
  4970,132734,19660928,  188,    0
  4970,132734,19660929,  202,    0
  4970,132734,19660930,  200,    0
  4970,132734,19661001,  178,    0
  4970,132734,19661002,  172,    0
  4970,132734,19661003,  214,    0
  4970,132734,19661004,  237,    0
  4970,132734,19661005,  223,    0
  4970,132734,19661006,  214,    0
  4970,132734,19661007,  197,    0
  4970,132734,19661008,  218,    0
  4970,132734,19661009,  179,    0
  4970,132734,19661010,  153,    0
  4970,132734,19661011,  142,    0
  4970,132734,19661012,  120,    0
  4970,132734,19661013,  134,    0
  4970,132734,19661014,  151,    0
  4970,132734,19661015,  168,    0
  4970,132734,19661016,  166,    0
  4970,132734,19661017,  154,    0
  4970,132734,19661018,  155,    0
  4970,132734,19661019,  113,    0
  4970,132734,19661020,  115,    0
  4970,132734,19661021,  104,    0
  4970,132734,19661022,  130,    0
  4970,132734,19661023,  159,    0
  4970,132734,19661024,  162,    0
  4970,132734,19661025,   80,    0
  4970,132734,19661026,   57,    0
  4970,132734,19661027,   78,    0
  4970,132734,19661028,   50,    0
  4970,132734,19661029,   44,    0
  4970,132734,19661030,   50,    0
  4970,132734,19661031,   55,    0
  4970,132734,19661101,   35,    0
  4970,132734,19661102,   16,    0
  4970,132734,19661103,    5,    0
  4970,132734,19661104,  -10,    0
  4970,132734,19661105,   53,    0
  4970,132734,19661106,  123,    0
  4970,132734,19661107,  182,    0
  4970,132734,19661108,  160,    0
  4970,132734,19661109,  125,    0
  4970,132734,19661110,  100,    0
  4970,132734,19661111,   19,    0
  4970,132734,19661112,   16,    0
  4970,132734,19661113,   20,    0
  4970,132734,19661114,   -1,    0
  4970,132734,19661115,   52,    0
  4970,132734,19661116,   56,    0
  4970,132734,19661117,   26,    0
  4970,132734,19661118,   30,    0
  4970,132734,19661119,    4,    0
  4970,132734,19661120,   -3,    0
  4970,132734,19661121,   15,    0
  4970,132734,19661122,   20,    0
  4970,132734,19661123,   22,    0
  4970,132734,19661124,   10,    0
  4970,132734,19661125,    7,    0
  4970,132734,19661126,   10,    0
  4970,132734,19661127,   38,    0
  4970,132734,19661128,   52,    0
  4970,132734,19661129,   44,    0
  4970,132734,19661130,   21,    0
  4970,132734,19661201,   85,    0
  4970,132734,19661202,   89,    0
  4970,132734,19661203,   28,    0
  4970,132734,19661204,    9,    0
  4970,132734,19661205,   10,    0
  4970,132734,19661206,    4,    0
  4970,132734,19661207,   -6,    0
  4970,132734,19661208,    4,    0
  4970,132734,19661209,   22,    0
  4970,132734,19661210,   77,    0
  4970,132734,19661211,   33,    0
  4970,132734,19661212,   75,    0
  4970,132734,19661213,   48,    0
  4970,132734,19661214,   11,    0
  4970,132734,19661215,    4,    0
  4970,132734,19661216,   22,    0
  4970,132734,19661217,   35,    0
  4970,132734,19661218,   50,    0
  4970,132734,19661219,   61,    0
  4970,132734,19661220,   67,    0
  4970,132734,19661221,    8,    0
  4970,132734,19661222,   25,    0
  4970,132734,19661223,   62,    0
  4970,132734,19661224,   64,    0
  4970,132734,19661225,   29,    0
  4970,132734,19661226,   12,    0
  4970,132734,19661227,   30,    0
  4970,132734,19661228,   30,    0
  4970,132734,19661229,   92,    0
  4970,132734,19661230,   93,    0
  4970,132734,19661231,   86,    0
